batter_id,batter_name,bowler_id,bowler_name,balls_faced,runs_scored,dismissals,strike_rate,4s,6s
PLY_0089,Axar Patel,PLY_0383,Mohammed Siraj,18,21,0,117,3,0
PLY_0089,Axar Patel,PLY_0445,Prasidh Krishna,10,8,2,80,1,0
PLY_0089,Axar Patel,PLY_0282,Kagiso Rabada,6,9,0,150,0,1
PLY_0089,Axar Patel,PLY_0520,Sai Kishore,8,15,0,188,1,1
PLY_0089,Axar Patel,PLY_0235,Ishant Sharma,8,8,0,100,1,0
PLY_0089,Axar Patel,PLY_0258,Jayant Yadav,11,6,1,55,0,0
PLY_0089,Axar Patel,PLY_0120,Cameron Green,15,20,0,133,3,0
PLY_0089,Axar Patel,PLY_0604,Sunil Narine,44,50,4,114,1,4
PLY_0089,Axar Patel,PLY_0069,Anukul Roy,6,3,0,50,0,0
PLY_0089,Axar Patel,PLY_0651,Vaibhav Arora,3,8,0,267,2,0
PLY_0089,Axar Patel,PLY_0293,Kartik Tyagi,5,4,0,80,0,0
PLY_0089,Axar Patel,PLY_0718,Matheesha Pathirana,16,19,1,119,3,0
PLY_0089,Axar Patel,PLY_0408,Navdeep Saini,3,5,0,167,1,0
PLY_0089,Axar Patel,PLY_0645,Umran Malik,7,3,0,43,0,0
PLY_0089,Axar Patel,PLY_0672,Wanindu Hasaranga,10,28,0,280,4,1
PLY_0089,Axar Patel,PLY_0088,Avesh Khan,23,25,0,109,3,1
PLY_0089,Axar Patel,PLY_0452,Prince Yadav,4,2,1,50,0,0
PLY_0089,Axar Patel,PLY_0724,Digvesh Rathi,10,17,1,170,2,1
PLY_0089,Axar Patel,PLY_0725,Manimaran Siddharth,3,8,0,267,0,1
PLY_0089,Axar Patel,PLY_0214,Hardik Pandya,2,7,0,350,0,1
PLY_0089,Axar Patel,PLY_0678,Will Jacks,4,14,0,350,0,2
PLY_0089,Axar Patel,PLY_0373,Mitchell Santner,2,5,0,250,1,0
PLY_0089,Axar Patel,PLY_0555,Shardul Thakur,18,26,1,144,3,1
PLY_0089,Axar Patel,PLY_0625,Tilak Varma,4,5,0,125,1,0
PLY_0089,Axar Patel,PLY_0637,Trent Boult,9,11,2,122,2,0
PLY_0089,Axar Patel,PLY_0256,Jasprit Bumrah,53,53,4,100,4,1
PLY_0089,Axar Patel,PLY_0163,Deepak Chahar,2,1,1,50,0,0
PLY_0089,Axar Patel,PLY_0363,Mayank Markande,17,28,0,165,3,1
PLY_0089,Axar Patel,PLY_0094,Azmatullah Omarzai,8,6,0,75,1,0
PLY_0089,Axar Patel,PLY_0352,Marcus Stoinis,6,8,0,133,0,1
PLY_0089,Axar Patel,PLY_0076,Arshdeep Singh,7,10,0,143,1,0
PLY_0089,Axar Patel,PLY_0693,Yuzvendra Chahal,36,46,3,128,3,3
PLY_0089,Axar Patel,PLY_0328,Lockie Ferguson,11,16,1,145,3,0
PLY_0089,Axar Patel,PLY_0218,Harpreet Brar,6,10,0,167,2,0
PLY_0089,Axar Patel,PLY_0741,Vijaykumar Vyshak,4,6,1,150,1,0
PLY_0089,Axar Patel,PLY_0485,Ravindra Jadeja,40,74,0,185,2,7
PLY_0089,Axar Patel,PLY_0267,Jofra Archer,3,2,0,67,0,0
PLY_0089,Axar Patel,PLY_0639,Tushar Deshpande,5,4,0,80,0,0
PLY_0089,Axar Patel,PLY_0481,Ravi Bishnoi,12,25,0,208,0,3
PLY_0089,Axar Patel,PLY_0530,Sandeep Sharma,15,17,0,113,2,0
PLY_0089,Axar Patel,PLY_0690,Yudhvir Singh,4,7,0,175,1,0
PLY_0089,Axar Patel,PLY_0655,Venkatesh Iyer,4,0,1,0,0,0
PLY_0089,Axar Patel,PLY_0305,Krunal Pandya,14,17,0,121,0,1
PLY_0089,Axar Patel,PLY_0506,Romario Shepherd,1,1,0,100,0,0
PLY_0089,Axar Patel,PLY_0273,Josh Hazlewood,15,15,1,100,2,0
PLY_0089,Axar Patel,PLY_0109,Bhuvneshwar Kumar,38,60,2,158,2,4
PLY_0089,Axar Patel,PLY_0759,Nuwan Thushara,3,8,0,267,0,1
PLY_0089,Axar Patel,PLY_0324,Liam Livingstone,8,7,0,88,1,0
PLY_0089,Axar Patel,PLY_0417,Nitish Kumar Reddy,2,2,0,100,0,0
PLY_0089,Axar Patel,PLY_0222,Harshal Patel,19,22,1,116,1,1
PLY_0089,Axar Patel,PLY_0566,Shivam Mavi,2,2,0,100,0,0
PLY_0089,Axar Patel,PLY_0432,Pat Cummins,15,17,0,113,2,0
PLY_0089,Axar Patel,PLY_0259,Jaydev Unadkat,21,27,1,129,2,1
PLY_0089,Axar Patel,PLY_0475,Ramandeep Singh,2,6,0,300,0,1
PLY_0089,Axar Patel,PLY_0497,Riyan Parag,6,9,0,150,0,1
PLY_0089,Axar Patel,PLY_0026,Aiden Markram,4,3,0,75,0,0
PLY_0525,Sameer Rizvi,PLY_0462,Rahul Chahar,6,5,0,83,0,0
PLY_0525,Sameer Rizvi,PLY_0392,Mukesh Choudhary,1,1,0,100,0,0
PLY_0525,Sameer Rizvi,PLY_0419,Noor Ahmad,3,8,0,267,0,1
PLY_0525,Sameer Rizvi,PLY_0478,Rashid Khan,5,14,1,280,0,2
PLY_0525,Sameer Rizvi,PLY_0282,Kagiso Rabada,5,7,1,140,1,0
PLY_0525,Sameer Rizvi,PLY_0718,Matheesha Pathirana,8,9,0,113,1,0
PLY_0525,Sameer Rizvi,PLY_0541,Shahbaz Ahmed,5,15,0,300,3,0
PLY_0525,Sameer Rizvi,PLY_0066,Anrich Nortje,14,13,0,93,0,1
PLY_0525,Sameer Rizvi,PLY_0452,Prince Yadav,5,5,0,100,0,0
PLY_0525,Sameer Rizvi,PLY_0725,Manimaran Siddharth,3,0,1,0,0,0
PLY_0525,Sameer Rizvi,PLY_0140,Corbin Bosch,13,31,1,238,2,3
PLY_0525,Sameer Rizvi,PLY_0373,Mitchell Santner,20,14,1,70,2,0
PLY_0525,Sameer Rizvi,PLY_0555,Shardul Thakur,8,20,0,250,3,1
PLY_0525,Sameer Rizvi,PLY_0637,Trent Boult,8,14,0,175,3,0
PLY_0525,Sameer Rizvi,PLY_0256,Jasprit Bumrah,14,8,0,57,1,0
PLY_0525,Sameer Rizvi,PLY_0163,Deepak Chahar,13,25,0,192,4,1
PLY_0525,Sameer Rizvi,PLY_0363,Mayank Markande,10,16,0,160,0,2
PLY_0525,Sameer Rizvi,PLY_0094,Azmatullah Omarzai,8,22,0,275,3,1
PLY_0525,Sameer Rizvi,PLY_0351,Marco Jansen,6,10,0,167,0,1
PLY_0525,Sameer Rizvi,PLY_0352,Marcus Stoinis,7,8,0,114,0,1
PLY_0525,Sameer Rizvi,PLY_0076,Arshdeep Singh,5,10,0,200,0,1
PLY_0525,Sameer Rizvi,PLY_0446,Praveen Dubey,1,0,0,0,0,0
PLY_0525,Sameer Rizvi,PLY_0218,Harpreet Brar,14,16,0,114,0,1
PLY_0525,Sameer Rizvi,PLY_0485,Ravindra Jadeja,4,2,0,50,0,0
PLY_0525,Sameer Rizvi,PLY_0746,Nandre Burger,2,1,0,50,0,0
PLY_0525,Sameer Rizvi,PLY_0530,Sandeep Sharma,4,6,0,150,1,0
PLY_0525,Sameer Rizvi,PLY_0222,Harshal Patel,2,2,0,100,0,0
PLY_0525,Sameer Rizvi,PLY_0026,Aiden Markram,5,12,0,240,1,1
PLY_0086,Ashutosh Sharma,PLY_0419,Noor Ahmad,3,2,0,67,0,0
PLY_0086,Ashutosh Sharma,PLY_0616,T Natarajan,5,5,1,100,1,0
PLY_0086,Ashutosh Sharma,PLY_0478,Rashid Khan,2,2,0,100,0,0
PLY_0086,Ashutosh Sharma,PLY_0075,Arshad Khan,4,11,0,275,1,1
PLY_0086,Ashutosh Sharma,PLY_0383,Mohammed Siraj,9,16,1,178,1,1
PLY_0086,Ashutosh Sharma,PLY_0445,Prasidh Krishna,4,13,0,325,0,2
PLY_0086,Ashutosh Sharma,PLY_0520,Sai Kishore,10,4,2,40,0,0
PLY_0086,Ashutosh Sharma,PLY_0235,Ishant Sharma,4,2,0,50,0,0
PLY_0086,Ashutosh Sharma,PLY_0604,Sunil Narine,3,1,0,33,0,0
PLY_0086,Ashutosh Sharma,PLY_0718,Matheesha Pathirana,1,1,0,100,0,0
PLY_0086,Ashutosh Sharma,PLY_0541,Shahbaz Ahmed,3,8,0,267,0,1
PLY_0086,Ashutosh Sharma,PLY_0088,Avesh Khan,13,32,0,246,1,3
PLY_0086,Ashutosh Sharma,PLY_0452,Prince Yadav,10,28,0,280,2,2
PLY_0086,Ashutosh Sharma,PLY_0724,Digvesh Rathi,6,6,0,100,1,0
PLY_0086,Ashutosh Sharma,PLY_0725,Manimaran Siddharth,3,2,0,67,0,0
PLY_0086,Ashutosh Sharma,PLY_0214,Hardik Pandya,3,8,0,267,0,1
PLY_0086,Ashutosh Sharma,PLY_0373,Mitchell Santner,8,5,1,63,0,0
PLY_0086,Ashutosh Sharma,PLY_0637,Trent Boult,10,8,1,80,1,0
PLY_0086,Ashutosh Sharma,PLY_0256,Jasprit Bumrah,14,19,0,136,2,1
PLY_0086,Ashutosh Sharma,PLY_0163,Deepak Chahar,2,3,0,150,0,0
PLY_0086,Ashutosh Sharma,PLY_0094,Azmatullah Omarzai,5,15,0,300,3,0
PLY_0086,Ashutosh Sharma,PLY_0693,Yuzvendra Chahal,6,9,0,150,0,1
PLY_0086,Ashutosh Sharma,PLY_0328,Lockie Ferguson,1,0,0,0,0,0
PLY_0086,Ashutosh Sharma,PLY_0485,Ravindra Jadeja,5,2,1,40,0,0
PLY_0086,Ashutosh Sharma,PLY_0267,Jofra Archer,5,9,0,180,2,0
PLY_0086,Ashutosh Sharma,PLY_0481,Ravi Bishnoi,9,22,0,244,2,2
PLY_0086,Ashutosh Sharma,PLY_0530,Sandeep Sharma,15,8,0,53,0,0
PLY_0086,Ashutosh Sharma,PLY_0506,Romario Shepherd,9,19,0,211,1,2
PLY_0086,Ashutosh Sharma,PLY_0109,Bhuvneshwar Kumar,4,3,1,75,0,0
PLY_0086,Ashutosh Sharma,PLY_0417,Nitish Kumar Reddy,2,1,0,50,0,0
PLY_0086,Ashutosh Sharma,PLY_0222,Harshal Patel,11,16,0,145,2,1
PLY_0086,Ashutosh Sharma,PLY_0432,Pat Cummins,9,15,0,167,2,0
PLY_0086,Ashutosh Sharma,PLY_0767,Eshan Malinga,5,4,1,80,0,0
PLY_0086,Ashutosh Sharma,PLY_0259,Jaydev Unadkat,11,19,0,173,0,2
PLY_0086,Ashutosh Sharma,PLY_0771,Zeeshan Ansari,6,15,0,250,0,2
PLY_0335,Madhav Tiwari,PLY_0373,Mitchell Santner,2,1,0,50,0,0
PLY_0335,Madhav Tiwari,PLY_0256,Jasprit Bumrah,2,2,1,100,0,0
PLY_0186,Dushmantha Chameera,PLY_0462,Rahul Chahar,4,1,0,25,0,0
PLY_0186,Dushmantha Chameera,PLY_0282,Kagiso Rabada,3,12,1,400,0,2
PLY_0186,Dushmantha Chameera,PLY_0373,Mitchell Santner,1,1,0,100,0,0
PLY_0186,Dushmantha Chameera,PLY_0637,Trent Boult,8,11,0,138,1,0
PLY_0186,Dushmantha Chameera,PLY_0256,Jasprit Bumrah,3,3,0,100,0,0
PLY_0186,Dushmantha Chameera,PLY_0076,Arshdeep Singh,3,4,0,133,0,0
PLY_0186,Dushmantha Chameera,PLY_0693,Yuzvendra Chahal,5,4,1,80,1,0
PLY_0186,Dushmantha Chameera,PLY_0273,Josh Hazlewood,5,5,0,100,1,0
PLY_0186,Dushmantha Chameera,PLY_0109,Bhuvneshwar Kumar,1,0,0,0,0,0
PLY_0186,Dushmantha Chameera,PLY_0222,Harshal Patel,4,7,0,175,0,1
PLY_0315,Kyle Jamieson,PLY_0616,T Natarajan,4,4,0,100,0,0
PLY_0315,Kyle Jamieson,PLY_0254,Jason Holder,1,0,1,0,0,0
PLY_0315,Kyle Jamieson,PLY_0604,Sunil Narine,9,3,0,33,0,0
PLY_0315,Kyle Jamieson,PLY_0555,Shardul Thakur,2,1,0,50,0,0
PLY_0315,Kyle Jamieson,PLY_0637,Trent Boult,3,3,0,100,0,0
PLY_0315,Kyle Jamieson,PLY_0256,Jasprit Bumrah,3,3,0,100,0,0
PLY_0315,Kyle Jamieson,PLY_0485,Ravindra Jadeja,3,2,0,67,0,0
PLY_0315,Kyle Jamieson,PLY_0506,Romario Shepherd,3,0,0,0,0,0
PLY_0315,Kyle Jamieson,PLY_0109,Bhuvneshwar Kumar,4,8,0,200,2,0
PLY_0306,Kuldeep Yadav,PLY_0462,Rahul Chahar,2,1,0,50,0,0
PLY_0306,Kuldeep Yadav,PLY_0392,Mukesh Choudhary,1,0,0,0,0,0
PLY_0306,Kuldeep Yadav,PLY_0186,Dushmantha Chameera,3,6,0,200,1,0
PLY_0306,Kuldeep Yadav,PLY_0616,T Natarajan,1,0,1,0,0,0
PLY_0306,Kuldeep Yadav,PLY_0374,Mitchell Starc,4,10,0,250,1,1
PLY_0306,Kuldeep Yadav,PLY_0254,Jason Holder,1,1,0,100,0,0
PLY_0306,Kuldeep Yadav,PLY_0478,Rashid Khan,1,1,0,100,0,0
PLY_0306,Kuldeep Yadav,PLY_0466,Rahul Tewatia,5,8,0,160,0,1
PLY_0306,Kuldeep Yadav,PLY_0673,Washington Sundar,6,3,0,50,0,0
PLY_0306,Kuldeep Yadav,PLY_0383,Mohammed Siraj,10,7,0,70,0,0
PLY_0306,Kuldeep Yadav,PLY_0445,Prasidh Krishna,4,1,0,25,0,0
PLY_0306,Kuldeep Yadav,PLY_0282,Kagiso Rabada,4,9,0,225,1,0
PLY_0306,Kuldeep Yadav,PLY_0520,Sai Kishore,1,4,0,400,1,0
PLY_0306,Kuldeep Yadav,PLY_0120,Cameron Green,3,1,0,33,0,0
PLY_0306,Kuldeep Yadav,PLY_0604,Sunil Narine,3,5,0,167,1,0
PLY_0306,Kuldeep Yadav,PLY_0651,Vaibhav Arora,5,1,0,20,0,0
PLY_0306,Kuldeep Yadav,PLY_0718,Matheesha Pathirana,1,0,0,0,0,0
PLY_0306,Kuldeep Yadav,PLY_0408,Navdeep Saini,4,1,0,25,0,0
PLY_0306,Kuldeep Yadav,PLY_0088,Avesh Khan,2,3,0,150,0,0
PLY_0306,Kuldeep Yadav,PLY_0452,Prince Yadav,3,4,0,133,1,0
PLY_0306,Kuldeep Yadav,PLY_0214,Hardik Pandya,10,6,0,60,0,0
PLY_0306,Kuldeep Yadav,PLY_0637,Trent Boult,6,4,0,67,0,0
PLY_0306,Kuldeep Yadav,PLY_0256,Jasprit Bumrah,3,2,0,67,0,0
PLY_0306,Kuldeep Yadav,PLY_0363,Mayank Markande,5,3,0,60,0,0
PLY_0306,Kuldeep Yadav,PLY_0352,Marcus Stoinis,3,7,0,233,0,1
PLY_0306,Kuldeep Yadav,PLY_0076,Arshdeep Singh,13,7,0,54,0,0
PLY_0306,Kuldeep Yadav,PLY_0693,Yuzvendra Chahal,5,1,0,20,0,0
PLY_0306,Kuldeep Yadav,PLY_0328,Lockie Ferguson,4,3,0,75,0,0
PLY_0306,Kuldeep Yadav,PLY_0481,Ravi Bishnoi,2,1,0,50,0,0
PLY_0306,Kuldeep Yadav,PLY_0530,Sandeep Sharma,6,7,0,117,1,0
PLY_0306,Kuldeep Yadav,PLY_0305,Krunal Pandya,5,2,1,40,0,0
PLY_0306,Kuldeep Yadav,PLY_0273,Josh Hazlewood,2,1,0,50,0,0
PLY_0306,Kuldeep Yadav,PLY_0109,Bhuvneshwar Kumar,3,4,0,133,1,0
PLY_0306,Kuldeep Yadav,PLY_0222,Harshal Patel,10,15,0,150,3,0
PLY_0306,Kuldeep Yadav,PLY_0259,Jaydev Unadkat,5,1,0,20,0,0
PLY_0306,Kuldeep Yadav,PLY_0475,Ramandeep Singh,1,1,0,100,0,0
PLY_0393,Mukesh Kumar,PLY_0616,T Natarajan,2,0,0,0,0,0
PLY_0393,Mukesh Kumar,PLY_0120,Cameron Green,4,1,0,25,0,0
PLY_0393,Mukesh Kumar,PLY_0076,Arshdeep Singh,2,2,0,100,0,0
PLY_0393,Mukesh Kumar,PLY_0328,Lockie Ferguson,3,1,1,33,0,0
PLY_0393,Mukesh Kumar,PLY_0530,Sandeep Sharma,1,1,0,100,0,0
PLY_0616,T Natarajan,PLY_0565,Shivam Dube,3,2,0,67,0,0
PLY_0705,Lungi Ngidi,PLY_0432,Pat Cummins,2,0,0,0,0,0
PLY_0665,Vipraj Nigam,PLY_0383,Mohammed Siraj,2,5,0,250,1,0
PLY_0665,Vipraj Nigam,PLY_0445,Prasidh Krishna,3,4,2,133,1,0
PLY_0665,Vipraj Nigam,PLY_0282,Kagiso Rabada,3,3,0,100,0,0
PLY_0665,Vipraj Nigam,PLY_0604,Sunil Narine,1,1,0,100,0,0
PLY_0665,Vipraj Nigam,PLY_0069,Anukul Roy,2,5,0,250,1,0
PLY_0665,Vipraj Nigam,PLY_0718,Matheesha Pathirana,2,1,0,50,0,0
PLY_0665,Vipraj Nigam,PLY_0541,Shahbaz Ahmed,5,12,0,240,1,1
PLY_0665,Vipraj Nigam,PLY_0452,Prince Yadav,3,9,0,300,2,0
PLY_0665,Vipraj Nigam,PLY_0724,Digvesh Rathi,1,0,1,0,0,0
PLY_0665,Vipraj Nigam,PLY_0725,Manimaran Siddharth,2,2,0,100,0,0
PLY_0665,Vipraj Nigam,PLY_0678,Will Jacks,5,15,0,300,2,1
PLY_0665,Vipraj Nigam,PLY_0373,Mitchell Santner,10,15,2,150,2,1
PLY_0665,Vipraj Nigam,PLY_0637,Trent Boult,3,2,0,67,0,0
PLY_0665,Vipraj Nigam,PLY_0481,Ravi Bishnoi,5,16,0,320,2,1
PLY_0665,Vipraj Nigam,PLY_0273,Josh Hazlewood,2,7,0,350,0,1
PLY_0665,Vipraj Nigam,PLY_0109,Bhuvneshwar Kumar,2,0,0,0,0,0
PLY_0665,Vipraj Nigam,PLY_0014,Abhishek Sharma,4,3,0,75,0,0
PLY_0665,Vipraj Nigam,PLY_0222,Harshal Patel,1,1,0,100,0,0
PLY_0665,Vipraj Nigam,PLY_0767,Eshan Malinga,3,3,0,100,0,0
PLY_0665,Vipraj Nigam,PLY_0259,Jaydev Unadkat,3,1,0,33,0,0
PLY_0665,Vipraj Nigam,PLY_0771,Zeeshan Ansari,6,10,0,167,1,1
PLY_0374,Mitchell Starc,PLY_0089,Axar Patel,8,3,0,38,0,0
PLY_0374,Mitchell Starc,PLY_0616,T Natarajan,3,6,0,200,1,0
PLY_0374,Mitchell Starc,PLY_0520,Sai Kishore,1,1,0,100,0,0
PLY_0374,Mitchell Starc,PLY_0235,Ishant Sharma,2,2,0,100,0,0
PLY_0374,Mitchell Starc,PLY_0724,Digvesh Rathi,4,2,0,50,0,0
PLY_0374,Mitchell Starc,PLY_0373,Mitchell Santner,2,1,0,50,0,0
PLY_0374,Mitchell Starc,PLY_0256,Jasprit Bumrah,4,2,1,50,0,0
PLY_0374,Mitchell Starc,PLY_0481,Ravi Bishnoi,1,0,1,0,0,0
PLY_0374,Mitchell Starc,PLY_0530,Sandeep Sharma,4,7,0,175,1,0
PLY_0374,Mitchell Starc,PLY_0109,Bhuvneshwar Kumar,4,5,0,125,1,0
PLY_0374,Mitchell Starc,PLY_0767,Eshan Malinga,1,1,0,100,0,0
PLY_0580,Shubman Gill,PLY_0565,Shivam Dube,5,4,0,80,0,0
PLY_0580,Shubman Gill,PLY_0067,Anshul Kamboj,3,6,1,200,0,1
PLY_0580,Shubman Gill,PLY_0360,Matthew Short,2,2,0,100,0,0
PLY_0580,Shubman Gill,PLY_0301,Khaleel Ahmed,33,49,2,148,7,1
PLY_0580,Shubman Gill,PLY_0462,Rahul Chahar,44,75,2,170,5,4
PLY_0580,Shubman Gill,PLY_0576,Shreyas Gopal,26,49,0,188,7,1
PLY_0580,Shubman Gill,PLY_0392,Mukesh Choudhary,2,1,1,50,0,0
PLY_0580,Shubman Gill,PLY_0089,Axar Patel,65,95,0,146,2,9
PLY_0580,Shubman Gill,PLY_0186,Dushmantha Chameera,24,32,1,133,4,1
PLY_0580,Shubman Gill,PLY_0315,Kyle Jamieson,18,32,1,178,4,2
PLY_0580,Shubman Gill,PLY_0306,Kuldeep Yadav,39,73,0,187,2,6
PLY_0580,Shubman Gill,PLY_0393,Mukesh Kumar,14,19,0,136,4,0
PLY_0580,Shubman Gill,PLY_0616,T Natarajan,50,71,0,142,6,2
PLY_0580,Shubman Gill,PLY_0705,Lungi Ngidi,15,10,1,67,1,0
PLY_0580,Shubman Gill,PLY_0665,Vipraj Nigam,16,29,0,181,0,3
PLY_0580,Shubman Gill,PLY_0374,Mitchell Starc,2,2,0,100,0,0
PLY_0580,Shubman Gill,PLY_0254,Jason Holder,19,28,0,147,4,0
PLY_0580,Shubman Gill,PLY_0206,Glenn Phillips,1,1,0,100,0,0
PLY_0580,Shubman Gill,PLY_0478,Rashid Khan,38,31,2,82,2,0
PLY_0580,Shubman Gill,PLY_0466,Rahul Tewatia,9,11,2,122,0,1
PLY_0580,Shubman Gill,PLY_0673,Washington Sundar,19,27,0,142,1,1
PLY_0580,Shubman Gill,PLY_0383,Mohammed Siraj,48,65,1,135,5,3
PLY_0580,Shubman Gill,PLY_0445,Prasidh Krishna,16,16,0,100,3,0
PLY_0580,Shubman Gill,PLY_0282,Kagiso Rabada,60,78,2,130,7,3
PLY_0580,Shubman Gill,PLY_0235,Ishant Sharma,35,46,1,131,8,0
PLY_0580,Shubman Gill,PLY_0331,Luke Wood,2,5,0,250,1,0
PLY_0580,Shubman Gill,PLY_0120,Cameron Green,15,43,0,287,4,3
PLY_0580,Shubman Gill,PLY_0604,Sunil Narine,25,35,2,140,2,1
PLY_0580,Shubman Gill,PLY_0651,Vaibhav Arora,24,37,1,154,5,1
PLY_0580,Shubman Gill,PLY_0293,Kartik Tyagi,3,2,0,67,0,0
PLY_0580,Shubman Gill,PLY_0718,Matheesha Pathirana,9,5,1,56,0,0
PLY_0580,Shubman Gill,PLY_0408,Navdeep Saini,15,9,1,60,1,0
PLY_0580,Shubman Gill,PLY_0719,Prashant Solanki,3,3,0,100,0,0
PLY_0580,Shubman Gill,PLY_0645,Umran Malik,11,21,1,191,4,0
PLY_0580,Shubman Gill,PLY_0672,Wanindu Hasaranga,18,19,0,106,0,1
PLY_0580,Shubman Gill,PLY_0541,Shahbaz Ahmed,22,28,1,127,2,2
PLY_0580,Shubman Gill,PLY_0723,Akash Singh,7,15,0,214,3,0
PLY_0580,Shubman Gill,PLY_0088,Avesh Khan,57,71,4,125,7,1
PLY_0580,Shubman Gill,PLY_0066,Anrich Nortje,25,38,4,152,4,2
PLY_0580,Shubman Gill,PLY_0724,Digvesh Rathi,8,9,0,113,0,0
PLY_0580,Shubman Gill,PLY_0725,Manimaran Siddharth,13,7,0,54,0,0
PLY_0580,Shubman Gill,PLY_0073,Arjun Tendulkar,1,1,0,100,0,0
PLY_0580,Shubman Gill,PLY_0727,Mayank Yadav,1,4,0,400,1,0
PLY_0580,Shubman Gill,PLY_0214,Hardik Pandya,25,19,4,76,1,1
PLY_0580,Shubman Gill,PLY_0373,Mitchell Santner,31,47,0,152,7,1
PLY_0580,Shubman Gill,PLY_0555,Shardul Thakur,48,51,2,106,6,0
PLY_0580,Shubman Gill,PLY_0732,Ashwani Kumar,7,6,0,86,0,0
PLY_0580,Shubman Gill,PLY_0637,Trent Boult,72,75,2,104,10,1
PLY_0580,Shubman Gill,PLY_0256,Jasprit Bumrah,38,34,2,89,4,0
PLY_0580,Shubman Gill,PLY_0163,Deepak Chahar,75,101,4,135,12,3
PLY_0580,Shubman Gill,PLY_0363,Mayank Markande,15,22,1,147,3,0
PLY_0580,Shubman Gill,PLY_0094,Azmatullah Omarzai,7,19,0,271,1,2
PLY_0580,Shubman Gill,PLY_0351,Marco Jansen,36,40,0,111,4,1
PLY_0580,Shubman Gill,PLY_0352,Marcus Stoinis,8,17,0,213,1,1
PLY_0580,Shubman Gill,PLY_0076,Arshdeep Singh,61,73,1,120,9,0
PLY_0580,Shubman Gill,PLY_0680,Xavier Bartlett,7,14,0,200,3,0
PLY_0580,Shubman Gill,PLY_0693,Yuzvendra Chahal,59,69,4,117,7,0
PLY_0580,Shubman Gill,PLY_0328,Lockie Ferguson,5,2,0,40,0,0
PLY_0580,Shubman Gill,PLY_0218,Harpreet Brar,28,36,0,129,2,1
PLY_0580,Shubman Gill,PLY_0741,Vijaykumar Vyshak,17,26,0,153,1,1
PLY_0580,Shubman Gill,PLY_0485,Ravindra Jadeja,58,81,1,140,8,1
PLY_0580,Shubman Gill,PLY_0267,Jofra Archer,20,16,3,80,2,0
PLY_0580,Shubman Gill,PLY_0639,Tushar Deshpande,44,68,2,155,10,2
PLY_0580,Shubman Gill,PLY_0018,Adam Milne,2,1,0,50,0,0
PLY_0580,Shubman Gill,PLY_0481,Ravi Bishnoi,34,57,0,168,2,3
PLY_0580,Shubman Gill,PLY_0530,Sandeep Sharma,42,34,1,81,2,1
PLY_0580,Shubman Gill,PLY_0749,Kuldeep Sen,8,10,0,125,0,0
PLY_0580,Shubman Gill,PLY_0690,Yudhvir Singh,13,30,0,231,3,2
PLY_0580,Shubman Gill,PLY_0305,Krunal Pandya,52,53,1,102,1,2
PLY_0580,Shubman Gill,PLY_0273,Josh Hazlewood,19,17,1,89,2,0
PLY_0580,Shubman Gill,PLY_0109,Bhuvneshwar Kumar,65,66,4,102,7,1
PLY_0580,Shubman Gill,PLY_0614,Swapnil Singh,11,9,0,82,0,0
PLY_0580,Shubman Gill,PLY_0014,Abhishek Sharma,10,20,0,200,1,2
PLY_0580,Shubman Gill,PLY_0324,Liam Livingstone,10,15,1,150,3,0
PLY_0580,Shubman Gill,PLY_0283,Kamindu Mendis,8,17,0,213,3,0
PLY_0580,Shubman Gill,PLY_0222,Harshal Patel,51,64,1,125,4,2
PLY_0580,Shubman Gill,PLY_0432,Pat Cummins,18,28,0,156,3,1
PLY_0580,Shubman Gill,PLY_0259,Jaydev Unadkat,32,34,0,106,3,0
PLY_0580,Shubman Gill,PLY_0771,Zeeshan Ansari,22,35,0,159,5,0
PLY_0580,Shubman Gill,PLY_0497,Riyan Parag,10,21,1,210,1,1
PLY_0580,Shubman Gill,PLY_0026,Aiden Markram,10,24,0,240,3,1
PLY_0068,Anuj Rawat,PLY_0301,Khaleel Ahmed,3,8,0,267,0,1
PLY_0068,Anuj Rawat,PLY_0462,Rahul Chahar,3,2,1,67,0,0
PLY_0068,Anuj Rawat,PLY_0392,Mukesh Choudhary,4,5,0,125,0,0
PLY_0068,Anuj Rawat,PLY_0186,Dushmantha Chameera,6,4,1,67,1,0
PLY_0068,Anuj Rawat,PLY_0306,Kuldeep Yadav,8,2,0,25,0,0
PLY_0068,Anuj Rawat,PLY_0616,T Natarajan,1,0,0,0,0,0
PLY_0068,Anuj Rawat,PLY_0478,Rashid Khan,2,2,0,100,0,0
PLY_0068,Anuj Rawat,PLY_0445,Prasidh Krishna,9,13,0,144,3,0
PLY_0068,Anuj Rawat,PLY_0282,Kagiso Rabada,4,6,0,150,1,0
PLY_0068,Anuj Rawat,PLY_0408,Navdeep Saini,3,2,1,67,0,0
PLY_0068,Anuj Rawat,PLY_0066,Anrich Nortje,8,9,0,113,1,0
PLY_0068,Anuj Rawat,PLY_0727,Mayank Yadav,6,3,0,50,0,0
PLY_0068,Anuj Rawat,PLY_0555,Shardul Thakur,4,1,1,25,0,0
PLY_0068,Anuj Rawat,PLY_0637,Trent Boult,5,6,0,120,1,0
PLY_0068,Anuj Rawat,PLY_0256,Jasprit Bumrah,10,7,0,70,0,0
PLY_0068,Anuj Rawat,PLY_0163,Deepak Chahar,4,10,0,250,2,0
