season,team_id,player_id,player_name,role_in_squad,is_overseas
2023,IPL_T20_DC,PLY_0344,Manish Pandey,Batter,0
2023,IPL_T20_DC,PLY_0509,Rovman Powell,Batter,1
2023,IPL_T20_DC,PLY_0454,Prithvi Shaw,Batter,0
2023,IPL_T20_DC,PLY_0492,Rilee Rossouw,Batter,1
2023,IPL_T20_DC,PLY_0437,Phil Salt,Wicketkeeper,1
2023,IPL_T20_DC,PLY_0371,Mitchell Marsh,Allrounder,1
2023,IPL_T20_DC,PLY_0089,Axar Patel,Allrounder,0
2023,IPL_T20_DC,PLY_0796,,Allrounder,0
2023,IPL_T20_DC,PLY_0319,Lalit Yadav,Allrounder,0
2023,IPL_T20_DC,PLY_0494,Ripal Patel,Allrounder,0
2023,IPL_T20_DC,PLY_0066,Anrich Nortje,Bowler,1
2023,IPL_T20_DC,PLY_0301,Khaleel Ahmed,Bowler,0
2023,IPL_T20_DC,PLY_0705,Lungi Ngidi,Bowler,1
2023,IPL_T20_DC,PLY_0399,Mustafizur Rahman,Bowler,1
2023,IPL_T20_DC,PLY_0393,Mukesh Kumar,Bowler,0
2023,IPL_T20_DC,PLY_0448,Pravin Dubey,Bowler,0
2023,IPL_T20_DC,PLY_0306,Kuldeep Yadav,Bowler,0
2023,IPL_T20_DC,PLY_0235,Ishant Sharma,Bowler,0
2023,IPL_T20_DC,PLY_0127,Chetan Sakariya,Bowler,0
2023,IPL_T20_DC,PLY_0757,Vicky Ostwal,Bowler,0
2023,IPL_T20_DC,PLY_0455,Priyam Garg,Batter,0
2023,IPL_T20_DC,PLY_0015,Abishek Porel,Wicketkeeper,0
2023,IPL_T20_GT,PLY_0214,Hardik Pandya,Allrounder,0
2023,IPL_T20_GT,PLY_0580,Shubman Gill,Batter,0
2023,IPL_T20_GT,PLY_0156,David Miller,Batter,1
2023,IPL_T20_GT,PLY_0009,Abhinav Manohar,Batter,0
2023,IPL_T20_GT,PLY_0521,Sai Sudharsan,Batter,0
2023,IPL_T20_GT,PLY_0679,Wriddhiman Saha,Wicketkeeper,0
2023,IPL_T20_GT,PLY_0361,Matthew Wade,Wicketkeeper,1
2023,IPL_T20_GT,PLY_0594,Srikar Bharat,Wicketkeeper,0
2023,IPL_T20_GT,PLY_0647,Urvil Patel,Wicketkeeper,0
2023,IPL_T20_GT,PLY_0478,Rashid Khan,Allrounder,1
2023,IPL_T20_GT,PLY_0658,Vijay Shankar,Allrounder,0
2023,IPL_T20_GT,PLY_0466,Rahul Tewatia,Allrounder,0
2023,IPL_T20_GT,PLY_0423,Odean Smith,Allrounder,1
2023,IPL_T20_GT,PLY_0042,Alzarri Joseph,Bowler,1
2023,IPL_T20_GT,PLY_0382,Mohammad Shami,Bowler,0
2023,IPL_T20_GT,PLY_0152,Darshan Nalkande,Bowler,0
2023,IPL_T20_GT,PLY_0419,Noor Ahmad,Bowler,1
2023,IPL_T20_GT,PLY_0520,Sai Kishore,Bowler,0
2023,IPL_T20_GT,PLY_0442,Pradeep Sangwan,Bowler,0
2023,IPL_T20_GT,PLY_0386,Mohit Sharma,Bowler,0
2023,IPL_T20_GT,PLY_0682,Yash Dayal,Bowler,0
2023,IPL_T20_GT,PLY_0258,Jayant Yadav,Bowler,0
2023,IPL_T20_GT,PLY_0566,Shivam Mavi,Bowler,0
2023,IPL_T20_GT,PLY_0776,,Bowler,1
2023,IPL_T20_GT,PLY_0154,Dasun Shanaka,Allrounder,1
2023,IPL_T20_KKR,PLY_0418,Nitish Rana,Batter,0
2023,IPL_T20_KKR,PLY_0654,Varun Chakaravarthy,Bowler,0
2023,IPL_T20_KKR,PLY_0655,Venkatesh Iyer,Allrounder,0
2023,IPL_T20_KKR,PLY_0604,Sunil Narine,Allrounder,1
2023,IPL_T20_KKR,PLY_0049,Andre Russell,Allrounder,1
2023,IPL_T20_KKR,PLY_0555,Shardul Thakur,Allrounder,0
2023,IPL_T20_KKR,PLY_0328,Lockie Ferguson,Bowler,1
2023,IPL_T20_KKR,PLY_0644,Umesh Yadav,Bowler,0
2023,IPL_T20_KKR,PLY_0630,Tim Southee,Bowler,1
2023,IPL_T20_KKR,PLY_0223,Harshit Rana,Bowler,0
2023,IPL_T20_KKR,PLY_0069,Anukul Roy,Allrounder,0
2023,IPL_T20_KKR,PLY_0493,Rinku Singh,Batter,0
2023,IPL_T20_KKR,PLY_0461,Rahmanullah Gurbaz,Wicketkeeper,1
2023,IPL_T20_KKR,PLY_0404,Narayan Jagadeesan,Wicketkeeper,0
2023,IPL_T20_KKR,PLY_0255,Jason Roy,Batter,1
2023,IPL_T20_KKR,PLY_0343,Mandeep Singh,Allrounder,0
2023,IPL_T20_KKR,PLY_0651,Vaibhav Arora,Bowler,0
2023,IPL_T20_KKR,PLY_0758,Vicky Ostwal,Bowler,0
2023,IPL_T20_KKR,PLY_0711,Kulwant Khejroliya,Bowler,0
2023,IPL_T20_KKR,PLY_0158,David Wiese,Allrounder,1
2023,IPL_T20_KKR,PLY_0797,,Wicketkeeper,1
2023,IPL_T20_KKR,PLY_0798,,Batter,0
2023,IPL_T20_LSG,PLY_0305,Krunal Pandya,Allrounder,0
2023,IPL_T20_LSG,PLY_0458,Quinton de Kock,Wicketkeeper,1
2023,IPL_T20_LSG,PLY_0413,Nicholas Pooran,Wicketkeeper,1
2023,IPL_T20_LSG,PLY_0090,Ayush Badoni,Batter,0
2023,IPL_T20_LSG,PLY_0341,Manan Vohra,Batter,0
2023,IPL_T20_LSG,PLY_0164,Deepak Hooda,Allrounder,0
2023,IPL_T20_LSG,PLY_0316,Kyle Mayers,Allrounder,1
2023,IPL_T20_LSG,PLY_0352,Marcus Stoinis,Allrounder,1
2023,IPL_T20_LSG,PLY_0304,Krishnappa Gowtham,Allrounder,0
2023,IPL_T20_LSG,PLY_0290,Karan Sharma,Allrounder,0
2023,IPL_T20_LSG,PLY_0451,Prerak Mankad,Allrounder,0
2023,IPL_T20_LSG,PLY_0147,Daniel Sams,Allrounder,1
2023,IPL_T20_LSG,PLY_0506,Romario Shepherd,Allrounder,1
2023,IPL_T20_LSG,PLY_0045,Amit Mishra,Bowler,0
2023,IPL_T20_LSG,PLY_0088,Avesh Khan,Bowler,0
2023,IPL_T20_LSG,PLY_0354,Mark Wood,Bowler,1
2023,IPL_T20_LSG,PLY_0481,Ravi Bishnoi,Bowler,0
2023,IPL_T20_LSG,PLY_0259,Jaydev Unadkat,Bowler,0
2023,IPL_T20_LSG,PLY_0388,Mohsin Khan,Bowler,0
2023,IPL_T20_LSG,PLY_0409,Naveen-Ul-Haq,Bowler,1
2023,IPL_T20_LSG,PLY_0741,Vijaykumar Vyshak,Bowler,0
2023,IPL_T20_LSG,PLY_0614,Swapnil Singh,Bowler,0
2023,IPL_T20_LSG,PLY_0799,,Bowler,0
2023,IPL_T20_MI,PLY_0505,Rohit Sharma,Batter,0
2023,IPL_T20_MI,PLY_0232,Ishan Kishan,Wicketkeeper,0
2023,IPL_T20_MI,PLY_0610,Suryakumar Yadav,Batter,0
2023,IPL_T20_MI,PLY_0627,Tim David,Batter,1
2023,IPL_T20_MI,PLY_0168,Dewald Brevis,Batter,1
2023,IPL_T20_MI,PLY_0625,Tilak Varma,Allrounder,0
2023,IPL_T20_MI,PLY_0638,Tristan Stubbs,Wicketkeeper,1
2023,IPL_T20_MI,PLY_0669,Vishnu Vinod,Wicketkeeper,0
2023,IPL_T20_MI,PLY_0411,Nehal Wadhera,Batter,0
2023,IPL_T20_MI,PLY_0475,Ramandeep Singh,Batter,0
2023,IPL_T20_MI,PLY_0120,Cameron Green,Allrounder,1
2023,IPL_T20_MI,PLY_0439,Piyush Chawla,Allrounder,0
2023,IPL_T20_MI,PLY_0549,Shams Mulani,Allrounder,0
2023,IPL_T20_MI,PLY_0253,Jason Behrendorff,Bowler,1
2023,IPL_T20_MI,PLY_0800,,Bowler,1
2023,IPL_T20_MI,PLY_0132,Chris Jordan,Bowler,1
2023,IPL_T20_MI,PLY_0777,,Bowler,0
2023,IPL_T20_MI,PLY_0032,Akash Madhwal,Bowler,0
2023,IPL_T20_MI,PLY_0781,,Bowler,0
2023,IPL_T20_MI,PLY_0073,Arjun Tendulkar,Bowler,0
2023,IPL_T20_MI,PLY_0227,Hrithik Shokeen,Bowler,0
2023,IPL_T20_MI,PLY_0801,,Bowler,1
2023,IPL_T20_MI,PLY_0802,,Bowler,0
2023,IPL_T20_MI,PLY_0075,Arshad Khan,Bowler,0
2023,IPL_T20_PBKS,PLY_0563,Shikhar Dhawan,Batter,0
2023,IPL_T20_PBKS,PLY_0106,Bhanuka Rajapaksa,Batter,1
2023,IPL_T20_PBKS,PLY_0264,Jitesh Sharma,Wicketkeeper,0
2023,IPL_T20_PBKS,PLY_0440,Prabhsimran Singh,Wicketkeeper,0
2023,IPL_T20_PBKS,PLY_0544,Shahrukh Khan,Batter,0
2023,IPL_T20_PBKS,PLY_0219,Harpreet Singh,Batter,0
2023,IPL_T20_PBKS,PLY_0087,Atharva Taide,Allrounder,0
2023,IPL_T20_PBKS,PLY_0524,Sam Curran,Allrounder,1
2023,IPL_T20_PBKS,PLY_0324,Liam Livingstone,Allrounder,1
2023,IPL_T20_PBKS,PLY_0496,Rishi Dhawan,Allrounder,0
2023,IPL_T20_PBKS,PLY_0585,Sikandar Raza,Allrounder,1
2023,IPL_T20_PBKS,PLY_0360,Matthew Short,Allrounder,1
2023,IPL_T20_PBKS,PLY_0385,Mohit Rathee,Allrounder,0
2023,IPL_T20_PBKS,PLY_0076,Arshdeep Singh,Bowler,0
2023,IPL_T20_PBKS,PLY_0282,Kagiso Rabada,Bowler,1
2023,IPL_T20_PBKS,PLY_0406,Nathan Ellis,Bowler,1
2023,IPL_T20_PBKS,PLY_0462,Rahul Chahar,Bowler,0
2023,IPL_T20_PBKS,PLY_0218,Harpreet Brar,Bowler,0
2023,IPL_T20_PBKS,PLY_0783,,Bowler,0
2023,IPL_T20_PBKS,PLY_0803,,Bowler,0
2023,IPL_T20_PBKS,PLY_0710,Gurnoor Brar,Bowler,0
2023,IPL_T20_PBKS,PLY_0804,,Batter,1
2023,IPL_T20_RR,PLY_0532,Sanju Samson,Wicketkeeper,0
2023,IPL_T20_RR,PLY_0272,Jos Buttler,Wicketkeeper,1
2023,IPL_T20_RR,PLY_0684,Yashasvi Jaiswal,Batter,0
2023,IPL_T20_RR,PLY_0564,Shimron Hetmyer,Batter,1
2023,IPL_T20_RR,PLY_0165,Devdutt Padikkal,Batter,0
2023,IPL_T20_RR,PLY_0497,Riyan Parag,Batter,0
2023,IPL_T20_RR,PLY_0266,Joe Root,Batter,1
2023,IPL_T20_RR,PLY_0170,Dhruv Jurel,Wicketkeeper,0
2023,IPL_T20_RR,PLY_0805,,Wicketkeeper,0
2023,IPL_T20_RR,PLY_0484,Ravichandran Ashwin,Allrounder,0
2023,IPL_T20_RR,PLY_0254,Jason Holder,Allrounder,1
2023,IPL_T20_RR,PLY_0183,Donovan Ferreira,Allrounder,1
2023,IPL_T20_RR,PLY_0004,Abdul Basith,Allrounder,0
2023,IPL_T20_RR,PLY_0806,,Allrounder,0
2023,IPL_T20_RR,PLY_0637,Trent Boult,Bowler,1
2023,IPL_T20_RR,PLY_0693,Yuzvendra Chahal,Bowler,0
2023,IPL_T20_RR,PLY_0408,Navdeep Saini,Bowler,0
2023,IPL_T20_RR,PLY_0749,Kuldeep Sen,Bowler,0
2023,IPL_T20_RR,PLY_0397,Murugan Ashwin,Bowler,0
2023,IPL_T20_RR,PLY_0807,,Bowler,0
2023,IPL_T20_RR,PLY_0530,Sandeep Sharma,Bowler,0
2023,IPL_T20_RR,PLY_0020,Adam Zampa,Bowler,1
2023,IPL_T20_RR,PLY_0422,Obed McCoy,Bowler,1
2023,IPL_T20_RR,PLY_0279,KC Cariappa,Bowler,0
2023,IPL_T20_RR,PLY_0307,Kuldip Yadav,Bowler,0
2023,IPL_T20_RCB,PLY_0196,Faf du Plessis,Batter,1
2023,IPL_T20_RCB,PLY_0666,Virat Kohli,Batter,0
2023,IPL_T20_RCB,PLY_0176,Dinesh Karthik,Wicketkeeper,0
2023,IPL_T20_RCB,PLY_0204,Glenn Maxwell,Allrounder,1
2023,IPL_T20_RCB,PLY_0364,Michael Bracewell,Allrounder,1
2023,IPL_T20_RCB,PLY_0222,Harshal Patel,Allrounder,0
2023,IPL_T20_RCB,PLY_0383,Mohammed Siraj,Bowler,0
2023,IPL_T20_RCB,PLY_0273,Josh Hazlewood,Bowler,1
2023,IPL_T20_RCB,PLY_0672,Wanindu Hasaranga,Allrounder,1
2023,IPL_T20_RCB,PLY_0712,Finn Allen,Batter,1
2023,IPL_T20_RCB,PLY_0068,Anuj Rawat,Wicketkeeper,0
2023,IPL_T20_RCB,PLY_0339,Mahipal Lomror,Allrounder,0
2023,IPL_T20_RCB,PLY_0541,Shahbaz Ahmed,Allrounder,0
2023,IPL_T20_RCB,PLY_0612,Suyash S Prabhudessai,Allrounder,0
2023,IPL_T20_RCB,PLY_0031,Akash Deep,Bowler,0
2023,IPL_T20_RCB,PLY_0675,Wayne Parnell,Bowler,1
2023,IPL_T20_RCB,PLY_0292,Karn Sharma,Bowler,0
2023,IPL_T20_RCB,PLY_0581,Siddarth Kaul,Bowler,0
2023,IPL_T20_RCB,PLY_0706,,Bowler,0
2023,IPL_T20_RCB,PLY_0789,,Bowler,0
2023,IPL_T20_RCB,PLY_0790,,Bowler,0
2023,IPL_T20_RCB,PLY_0808,,Bowler,0
2023,IPL_T20_RCB,PLY_0809,,Allrounder,0
2023,IPL_T20_RCB,PLY_0345,Manoj Bhandage,Allrounder,0
2023,IPL_T20_RCB,PLY_0295,Kedar Jadhav,Allrounder,0
2023,IPL_T20_SRH,PLY_0026,Aiden Markram,Batter,1
2023,IPL_T20_SRH,PLY_0467,Rahul Tripathi,Batter,0
2023,IPL_T20_SRH,PLY_0220,Harry Brook,Batter,1
2023,IPL_T20_SRH,PLY_0362,Mayank Agarwal,Batter,0
2023,IPL_T20_SRH,PLY_0225,Heinrich Klaasen,Wicketkeeper,1
2023,IPL_T20_SRH,PLY_0014,Abhishek Sharma,Allrounder,0
2023,IPL_T20_SRH,PLY_0351,Marco Jansen,Allrounder,1
2023,IPL_T20_SRH,PLY_0109,Bhuvneshwar Kumar,Bowler,0
2023,IPL_T20_SRH,PLY_0645,Umran Malik,Bowler,0
2023,IPL_T20_SRH,PLY_0616,T Natarajan,Bowler,0
2023,IPL_T20_SRH,PLY_0293,Kartik Tyagi,Bowler,0
2023,IPL_T20_SRH,PLY_0199,Fazalhaq Farooqi,Bowler,1
2023,IPL_T20_SRH,PLY_0021,Adil Rashid,Bowler,1
2023,IPL_T20_SRH,PLY_0033,Akeal Hosein,Bowler,1
2023,IPL_T20_SRH,PLY_0363,Mayank Markande,Bowler,0
2023,IPL_T20_SRH,PLY_0206,Glenn Phillips,Allrounder,1
2023,IPL_T20_SRH,PLY_0005,Abdul Samad,Batter,0
2023,IPL_T20_SRH,PLY_0065,Anmolpreet Singh,Batter,0
2023,IPL_T20_SRH,PLY_0791,,Wicketkeeper,0
2023,IPL_T20_SRH,PLY_0417,Nitish Kumar Reddy,Allrounder,0
2023,IPL_T20_SRH,PLY_0533,Sanvir Singh,Allrounder,0
2023,IPL_T20_SRH,PLY_0670,Vivrant Sharma,Allrounder,0
2023,IPL_T20_SRH,PLY_0810,,Allrounder,0
2023,IPL_T20_SRH,PLY_0788,,Bowler,0
2022,IPL_T20_CSK,PLY_0334,MS Dhoni,Wicketkeeper,0
2022,IPL_T20_CSK,PLY_0166,Devon Conway,Wicketkeeper,1
2022,IPL_T20_CSK,PLY_0510,Ruturaj Gaikwad,Batter,0
2022,IPL_T20_CSK,PLY_0811,,Batter,0
2022,IPL_T20_CSK,PLY_0812,,Wicketkeeper,0
2022,IPL_T20_CSK,PLY_0044,Ambati Rayudu,Batter,0
2022,IPL_T20_CSK,PLY_0793,,Batter,0
2022,IPL_T20_CSK,PLY_0501,Robin Uthappa,Batter,0
2022,IPL_T20_CSK,PLY_0376,Moeen Ali,Allrounder,1
2022,IPL_T20_CSK,PLY_0794,,Allrounder,0
2022,IPL_T20_CSK,PLY_0189,Dwayne Bravo,Allrounder,1
2022,IPL_T20_CSK,PLY_0565,Shivam Dube,Allrounder,0
2022,IPL_T20_CSK,PLY_0774,,Allrounder,0
2022,IPL_T20_CSK,PLY_0187,Dwaine Pretorius,Allrounder,1
2022,IPL_T20_CSK,PLY_0373,Mitchell Santner,Allrounder,1
2022,IPL_T20_CSK,PLY_0485,Ravindra Jadeja,Allrounder,0
2022,IPL_T20_CSK,PLY_0807,,Bowler,0
2022,IPL_T20_CSK,PLY_0639,Tushar Deshpande,Bowler,0
2022,IPL_T20_CSK,PLY_0132,Chris Jordan,Bowler,1
2022,IPL_T20_CSK,PLY_0392,Mukesh Choudhary,Bowler,0
2022,IPL_T20_CSK,PLY_0718,Matheesha Pathirana,Bowler,1
2022,IPL_T20_CSK,PLY_0586,Simarjeet Singh,Bowler,0
2022,IPL_T20_CSK,PLY_0719,Prashant Solanki,Bowler,0
2022,IPL_T20_CSK,PLY_0336,Maheesh Theekshana,Bowler,1
2022,IPL_T20_DC,PLY_0495,Rishabh Pant,Wicketkeeper,0
2022,IPL_T20_DC,PLY_0813,,Batter,0
2022,IPL_T20_DC,PLY_0278,K.S Bharat,Wicketkeeper,0
2022,IPL_T20_DC,PLY_0683,Yash Dhull,Batter,0
2022,IPL_T20_DC,PLY_0534,Sarfaraz Khan,Batter,0
2022,IPL_T20_DC,PLY_0494,Ripal Patel,Batter,0
2022,IPL_T20_DC,PLY_0509,Rovman Powell,Batter,1
2022,IPL_T20_DC,PLY_0629,Tim Seifert,Wicketkeeper,1
2022,IPL_T20_DC,PLY_0454,Prithvi Shaw,Batter,0
2022,IPL_T20_DC,PLY_0157,David Warner,Batter,1
2022,IPL_T20_DC,PLY_0319,Lalit Yadav,Allrounder,0
2022,IPL_T20_DC,PLY_0343,Mandeep Singh,Allrounder,0
2022,IPL_T20_DC,PLY_0371,Mitchell Marsh,Allrounder,1
2022,IPL_T20_DC,PLY_0089,Axar Patel,Allrounder,0
2022,IPL_T20_DC,PLY_0555,Shardul Thakur,Allrounder,0
2022,IPL_T20_DC,PLY_0301,Khaleel Ahmed,Bowler,0
2022,IPL_T20_DC,PLY_0446,Praveen Dubey,Bowler,0
2022,IPL_T20_DC,PLY_0306,Kuldeep Yadav,Bowler,0
2022,IPL_T20_DC,PLY_0399,Mustafizur Rahman,Bowler,1
2022,IPL_T20_DC,PLY_0284,Kamlesh Nagarkoti,Bowler,0
2022,IPL_T20_DC,PLY_0705,Lungi Ngidi,Bowler,1
2022,IPL_T20_DC,PLY_0066,Anrich Nortje,Bowler,1
2022,IPL_T20_DC,PLY_0757,Vicky Ostwal,Bowler,0
2022,IPL_T20_DC,PLY_0127,Chetan Sakariya,Bowler,0
2022,IPL_T20_GT,PLY_0580,Shubman Gill,Batter,0
2022,IPL_T20_GT,PLY_0521,Sai Sudharsan,Batter,0
2022,IPL_T20_GT,PLY_0814,,Batter,0
2022,IPL_T20_GT,PLY_0156,David Miller,Batter,1
2022,IPL_T20_GT,PLY_0461,Rahmanullah Gurbaz,Wicketkeeper,1
2022,IPL_T20_GT,PLY_0679,Wriddhiman Saha,Wicketkeeper,0
2022,IPL_T20_GT,PLY_0361,Matthew Wade,Wicketkeeper,1
2022,IPL_T20_GT,PLY_0214,Hardik Pandya,Allrounder,0
2022,IPL_T20_GT,PLY_0815,,Allrounder,1
2022,IPL_T20_GT,PLY_0009,Abhinav Manohar,Allrounder,0
2022,IPL_T20_GT,PLY_0478,Rashid Khan,Allrounder,1
2022,IPL_T20_GT,PLY_0658,Vijay Shankar,Allrounder,0
2022,IPL_T20_GT,PLY_0466,Rahul Tewatia,Allrounder,0
2022,IPL_T20_GT,PLY_0653,Varun Aaron,Bowler,0
2022,IPL_T20_GT,PLY_0328,Lockie Ferguson,Bowler,1
2022,IPL_T20_GT,PLY_0042,Alzarri Joseph,Bowler,1
2022,IPL_T20_GT,PLY_0382,Mohammad Shami,Bowler,0
2022,IPL_T20_GT,PLY_0152,Darshan Nalkande,Bowler,0
2022,IPL_T20_GT,PLY_0419,Noor Ahmad,Bowler,1
2022,IPL_T20_GT,PLY_0520,Sai Kishore,Bowler,0
2022,IPL_T20_GT,PLY_0442,Pradeep Sangwan,Bowler,0
2022,IPL_T20_GT,PLY_0258,Jayant Yadav,Bowler,0
2022,IPL_T20_GT,PLY_0682,Yash Dayal,Bowler,0
2022,IPL_T20_KKR,PLY_0577,Shreyas Iyer,Batter,0
2022,IPL_T20_KKR,PLY_0523,Sam Billings,Wicketkeeper,1
2022,IPL_T20_KKR,PLY_0003,Aaron Finch,Batter,1
2022,IPL_T20_KKR,PLY_0095,B Indrajith,Batter,0
2022,IPL_T20_KKR,PLY_0561,Sheldon Jackson,Wicketkeeper,0
2022,IPL_T20_KKR,PLY_0816,,Batter,0
2022,IPL_T20_KKR,PLY_0028,Ajinkya Rahane,Batter,0
2022,IPL_T20_KKR,PLY_0418,Nitish Rana,Batter,0
2022,IPL_T20_KKR,PLY_0493,Rinku Singh,Batter,0
2022,IPL_T20_KKR,PLY_0007,Abhijeet Tomar,Batter,0
2022,IPL_T20_KKR,PLY_0043,Aman Khan,Allrounder,0
2022,IPL_T20_KKR,PLY_0655,Venkatesh Iyer,Allrounder,0
2022,IPL_T20_KKR,PLY_0817,,Allrounder,1
2022,IPL_T20_KKR,PLY_0381,Mohammad Nabi,Allrounder,1
2022,IPL_T20_KKR,PLY_0604,Sunil Narine,Allrounder,1
2022,IPL_T20_KKR,PLY_0069,Anukul Roy,Allrounder,0
2022,IPL_T20_KKR,PLY_0049,Andre Russell,Allrounder,1
2022,IPL_T20_KKR,PLY_0566,Shivam Mavi,Allrounder,0
2022,IPL_T20_KKR,PLY_0709,Ashok Sharma,Bowler,0
2022,IPL_T20_KKR,PLY_0223,Harshit Rana,Bowler,0
2022,IPL_T20_KKR,PLY_0818,,Bowler,0
2022,IPL_T20_KKR,PLY_0630,Tim Southee,Bowler,1
2022,IPL_T20_KKR,PLY_0654,Varun Chakaravarthy,Bowler,0
2022,IPL_T20_KKR,PLY_0644,Umesh Yadav,Bowler,0
2022,IPL_T20_LSG,PLY_0280,KL Rahul,Wicketkeeper,0
2022,IPL_T20_LSG,PLY_0090,Ayush Badoni,Batter,0
2022,IPL_T20_LSG,PLY_0458,Quinton de Kock,Wicketkeeper,1
2022,IPL_T20_LSG,PLY_0193,Evin Lewis,Batter,1
2022,IPL_T20_LSG,PLY_0344,Manish Pandey,Batter,0
2022,IPL_T20_LSG,PLY_0341,Manan Vohra,Batter,0
2022,IPL_T20_LSG,PLY_0304,Krishnappa Gowtham,Allrounder,0
2022,IPL_T20_LSG,PLY_0254,Jason Holder,Allrounder,1
2022,IPL_T20_LSG,PLY_0164,Deepak Hooda,Allrounder,0
2022,IPL_T20_LSG,PLY_0316,Kyle Mayers,Allrounder,1
2022,IPL_T20_LSG,PLY_0305,Krunal Pandya,Allrounder,0
2022,IPL_T20_LSG,PLY_0290,Karan Sharma,Allrounder,0
2022,IPL_T20_LSG,PLY_0352,Marcus Stoinis,Allrounder,1
2022,IPL_T20_LSG,PLY_0088,Avesh Khan,Bowler,0
2022,IPL_T20_LSG,PLY_0186,Dushmantha Chameera,Bowler,1
2022,IPL_T20_LSG,PLY_0388,Mohsin Khan,Bowler,0
2022,IPL_T20_LSG,PLY_0542,Shahbaz Nadeem,Bowler,0
2022,IPL_T20_LSG,PLY_0062,Ankit Rajpoot,Bowler,0
2022,IPL_T20_LSG,PLY_0481,Ravi Bishnoi,Bowler,0
2022,IPL_T20_LSG,PLY_0053,Andrew Tye,Bowler,1
2022,IPL_T20_LSG,PLY_0727,Mayank Yadav,Bowler,0
2022,IPL_T20_MI,PLY_0505,Rohit Sharma,Batter,0
2022,IPL_T20_MI,PLY_0065,Anmolpreet Singh,Batter,0
2022,IPL_T20_MI,PLY_0168,Dewald Brevis,Batter,1
2022,IPL_T20_MI,PLY_0819,,Batter,0
2022,IPL_T20_MI,PLY_0627,Tim David,Batter,1
2022,IPL_T20_MI,PLY_0232,Ishan Kishan,Wicketkeeper,0
2022,IPL_T20_MI,PLY_0820,,Wicketkeeper,0
2022,IPL_T20_MI,PLY_0475,Ramandeep Singh,Batter,0
2022,IPL_T20_MI,PLY_0638,Tristan Stubbs,Wicketkeeper,1
2022,IPL_T20_MI,PLY_0610,Suryakumar Yadav,Batter,0
2022,IPL_T20_MI,PLY_0194,Fabian Allen,Allrounder,1
2022,IPL_T20_MI,PLY_0302,Kieron Pollard,Allrounder,1
2022,IPL_T20_MI,PLY_0625,Tilak Varma,Allrounder,0
2022,IPL_T20_MI,PLY_0147,Daniel Sams,Allrounder,1
2022,IPL_T20_MI,PLY_0821,,Allrounder,0
2022,IPL_T20_MI,PLY_0267,Jofra Archer,Bowler,1
2022,IPL_T20_MI,PLY_0397,Murugan Ashwin,Bowler,0
2022,IPL_T20_MI,PLY_0099,Basil Thampi,Bowler,0
2022,IPL_T20_MI,PLY_0256,Jasprit Bumrah,Bowler,0
2022,IPL_T20_MI,PLY_0781,,Bowler,0
2022,IPL_T20_MI,PLY_0363,Mayank Markande,Bowler,0
2022,IPL_T20_MI,PLY_0800,,Bowler,1
2022,IPL_T20_MI,PLY_0227,Hrithik Shokeen,Bowler,0
2022,IPL_T20_MI,PLY_0073,Arjun Tendulkar,Bowler,0
2022,IPL_T20_MI,PLY_0259,Jaydev Unadkat,Bowler,0
2022,IPL_T20_PBKS,PLY_0362,Mayank Agarwal,Batter,0
2022,IPL_T20_PBKS,PLY_0271,Jonny Bairstow,Wicketkeeper,1
2022,IPL_T20_PBKS,PLY_0563,Shikhar Dhawan,Batter,0
2022,IPL_T20_PBKS,PLY_0440,Prabhsimran Singh,Wicketkeeper,0
2022,IPL_T20_PBKS,PLY_0106,Bhanuka Rajapaksa,Batter,1
2022,IPL_T20_PBKS,PLY_0544,Shahrukh Khan,Batter,0
2022,IPL_T20_PBKS,PLY_0264,Jitesh Sharma,Wicketkeeper,0
2022,IPL_T20_PBKS,PLY_0730,Raj Bawa,Allrounder,0
2022,IPL_T20_PBKS,PLY_0822,,Allrounder,0
2022,IPL_T20_PBKS,PLY_0496,Rishi Dhawan,Allrounder,0
2022,IPL_T20_PBKS,PLY_0823,,Allrounder,1
2022,IPL_T20_PBKS,PLY_0324,Liam Livingstone,Allrounder,1
2022,IPL_T20_PBKS,PLY_0451,Prerak Mankad,Allrounder,0
2022,IPL_T20_PBKS,PLY_0423,Odean Smith,Allrounder,1
2022,IPL_T20_PBKS,PLY_0087,Atharva Taide,Allrounder,0
2022,IPL_T20_PBKS,PLY_0076,Arshdeep Singh,Bowler,0
2022,IPL_T20_PBKS,PLY_0651,Vaibhav Arora,Bowler,0
2022,IPL_T20_PBKS,PLY_0462,Rahul Chahar,Bowler,0
2022,IPL_T20_PBKS,PLY_0406,Nathan Ellis,Bowler,1
2022,IPL_T20_PBKS,PLY_0824,,Bowler,0
2022,IPL_T20_PBKS,PLY_0825,,Bowler,0
2022,IPL_T20_PBKS,PLY_0282,Kagiso Rabada,Bowler,1
2022,IPL_T20_PBKS,PLY_0530,Sandeep Sharma,Bowler,0
2022,IPL_T20_PBKS,PLY_0803,,Bowler,0
2022,IPL_T20_PBKS,PLY_0218,Harpreet Brar,Bowler,0
2022,IPL_T20_RR,PLY_0532,Sanju Samson,Wicketkeeper,0
2022,IPL_T20_RR,PLY_0272,Jos Buttler,Wicketkeeper,1
2022,IPL_T20_RR,PLY_0826,,Batter,0
2022,IPL_T20_RR,PLY_0564,Shimron Hetmyer,Batter,1
