match_id,season,date,venue_id,team1_id,team2_id,toss_winner_id,toss_decision,first_innings_score,first_innings_wickets,match_stage
IPL2015_MAT_01,2015,8/4/2015,IPL_VEN_07,IPL_T20_MI,IPL_T20_KKR,IPL_T20_KKR,Field,168,3,League
IPL2015_MAT_02,2015,9/4/2015,IPL_VEN_14,IPL_T20_CSK,IPL_T20_DC,IPL_T20_DC,Field,150,7,League
IPL2015_MAT_03,2015,10/4/2015,IPL_VEN_16,IPL_T20_RR,IPL_T20_PBKS,IPL_T20_PBKS,Field,162,7,League
IPL2015_MAT_04,2015,11/4/2015,IPL_VEN_14,IPL_T20_CSK,IPL_T20_SRH,IPL_T20_CSK,Bat,209,4,League
IPL2015_MAT_05,2015,11/4/2015,IPL_VEN_07,IPL_T20_KKR,IPL_T20_RCB,IPL_T20_RCB,Field,177,6,League
IPL2015_MAT_06,2015,12/4/2015,IPL_VEN_02,IPL_T20_DC,IPL_T20_RR,IPL_T20_RR,Field,184,3,League
IPL2015_MAT_07,2015,12/4/2015,IPL_VEN_25,IPL_T20_PBKS,IPL_T20_MI,IPL_T20_MI,Field,177,5,League
IPL2015_MAT_08,2015,13-04-2015,IPL_VEN_13,IPL_T20_RCB,IPL_T20_SRH,IPL_T20_SRH,Field,166,10,League
IPL2015_MAT_09,2015,14-04-2015,IPL_VEN_17,IPL_T20_MI,IPL_T20_RR,IPL_T20_MI,Bat,164,5,League
IPL2015_MAT_10,2015,15-04-2015,IPL_VEN_16,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_PBKS,Bat,165,7,League
IPL2015_MAT_11,2015,16-04-2015,IPL_VEN_01,IPL_T20_SRH,IPL_T20_RR,IPL_T20_RR,Field,127,5,League
IPL2015_MAT_12,2015,17-04-2015,IPL_VEN_25,IPL_T20_MI,IPL_T20_CSK,IPL_T20_MI,Bat,183,7,League
IPL2015_MAT_13,2015,18-04-2015,IPL_VEN_01,IPL_T20_DC,IPL_T20_SRH,IPL_T20_DC,Bat,167,4,League
IPL2015_MAT_14,2015,18-04-2015,IPL_VEN_16,IPL_T20_PBKS,IPL_T20_KKR,IPL_T20_KKR,Field,155,9,League
IPL2015_MAT_15,2015,19-04-2015,IPL_VEN_17,IPL_T20_CSK,IPL_T20_RR,IPL_T20_CSK,Bat,156,4,League
IPL2015_MAT_16,2015,19-04-2015,IPL_VEN_13,IPL_T20_MI,IPL_T20_RCB,IPL_T20_RCB,Field,209,7,League
IPL2015_MAT_17,2015,20-04-2015,IPL_VEN_02,IPL_T20_DC,IPL_T20_KKR,IPL_T20_KKR,Field,146,8,League
IPL2015_MAT_18,2015,21-04-2015,IPL_VEN_17,IPL_T20_RR,IPL_T20_PBKS,IPL_T20_PBKS,Field,191,6,League
IPL2015_MAT_19,2015,22-04-2015,IPL_VEN_01,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_KKR,Field,176,4,League
IPL2015_MAT_20,2015,22-04-2015,IPL_VEN_13,IPL_T20_CSK,IPL_T20_RCB,IPL_T20_RCB,Field,181,8,League
IPL2015_MAT_21,2015,23-04-2015,IPL_VEN_02,IPL_T20_DC,IPL_T20_MI,IPL_T20_MI,Field,190,4,League
IPL2015_MAT_22,2015,24-04-2015,IPL_VEN_17,IPL_T20_RR,IPL_T20_RCB,IPL_T20_RCB,Field,130,9,League
IPL2015_MAT_23,2015,25-04-2015,IPL_VEN_25,IPL_T20_MI,IPL_T20_SRH,IPL_T20_MI,Bat,157,8,League
IPL2015_MAT_24,2015,25-04-2015,IPL_VEN_14,IPL_T20_CSK,IPL_T20_PBKS,IPL_T20_CSK,Bat,192,3,League
IPL2015_MAT_25,2015,26-04-2015,IPL_VEN_02,IPL_T20_DC,IPL_T20_RCB,IPL_T20_RCB,Field,95,10,League
IPL2015_MAT_26,2015,27-04-2015,IPL_VEN_18,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_PBKS,Field,150,6,League
IPL2015_MAT_27,2015,28-04-2015,IPL_VEN_14,IPL_T20_CSK,IPL_T20_KKR,IPL_T20_KKR,Field,134,6,League
IPL2015_MAT_28,2015,29-04-2015,IPL_VEN_13,IPL_T20_RCB,IPL_T20_RR,IPL_T20_RR,Field,200,7,League
IPL2015_MAT_29,2015,30-04-2015,IPL_VEN_07,IPL_T20_CSK,IPL_T20_KKR,IPL_T20_KKR,Field,165,9,League
IPL2015_MAT_30,2015,1/5/2015,IPL_VEN_02,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_DC,Field,118,8,League
IPL2015_MAT_31,2015,1/5/2015,IPL_VEN_25,IPL_T20_MI,IPL_T20_RR,IPL_T20_RR,Field,187,5,League
IPL2015_MAT_32,2015,2/5/2015,IPL_VEN_13,IPL_T20_KKR,IPL_T20_RCB,IPL_T20_RCB,Field,111,4,League
IPL2015_MAT_33,2015,2/5/2015,IPL_VEN_19,IPL_T20_SRH,IPL_T20_CSK,IPL_T20_CSK,Field,192,7,League
IPL2015_MAT_34,2015,3/5/2015,IPL_VEN_18,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_MI,Bat,172,3,League
IPL2015_MAT_35,2015,3/5/2015,IPL_VEN_04,IPL_T20_RR,IPL_T20_DC,IPL_T20_DC,Field,189,2,League
IPL2015_MAT_36,2015,4/5/2015,IPL_VEN_14,IPL_T20_CSK,IPL_T20_RCB,IPL_T20_CSK,Bat,148,9,League
IPL2015_MAT_37,2015,4/5/2015,IPL_VEN_07,IPL_T20_KKR,IPL_T20_SRH,IPL_T20_SRH,Field,167,7,League
IPL2015_MAT_38,2015,5/5/2015,IPL_VEN_25,IPL_T20_DC,IPL_T20_MI,IPL_T20_DC,Bat,152,6,League
IPL2015_MAT_39,2015,6/5/2015,IPL_VEN_13,IPL_T20_RCB,IPL_T20_PBKS,IPL_T20_PBKS,Field,226,3,League
IPL2015_MAT_40,2015,7/5/2015,IPL_VEN_04,IPL_T20_SRH,IPL_T20_RR,IPL_T20_RR,Field,201,4,League
IPL2015_MAT_41,2015,7/5/2015,IPL_VEN_07,IPL_T20_KKR,IPL_T20_DC,IPL_T20_KKR,Bat,171,7,League
IPL2015_MAT_42,2015,8/5/2015,IPL_VEN_14,IPL_T20_CSK,IPL_T20_MI,IPL_T20_CSK,Bat,158,5,League
IPL2015_MAT_43,2015,9/5/2015,IPL_VEN_07,IPL_T20_PBKS,IPL_T20_KKR,IPL_T20_PBKS,Bat,183,5,League
IPL2015_MAT_44,2015,9/5/2015,IPL_VEN_22,IPL_T20_SRH,IPL_T20_DC,IPL_T20_SRH,Bat,163,4,League
IPL2015_MAT_45,2015,10/5/2015,IPL_VEN_25,IPL_T20_RCB,IPL_T20_MI,IPL_T20_RCB,Bat,235,1,League
IPL2015_MAT_46,2015,10/5/2015,IPL_VEN_14,IPL_T20_CSK,IPL_T20_RR,IPL_T20_CSK,Bat,157,5,League
IPL2015_MAT_47,2015,11/5/2015,IPL_VEN_19,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_SRH,Bat,185,5,League
IPL2015_MAT_48,2015,12/5/2015,IPL_VEN_22,IPL_T20_CSK,IPL_T20_DC,IPL_T20_CSK,Bat,119,6,League
IPL2015_MAT_49,2015,13-05-2015,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_RCB,IPL_T20_RCB,Field,106,6,League
IPL2015_MAT_50,2015,14-05-2015,IPL_VEN_25,IPL_T20_MI,IPL_T20_KKR,IPL_T20_KKR,Field,171,4,League
IPL2015_MAT_51,2015,15-05-2015,IPL_VEN_19,IPL_T20_SRH,IPL_T20_RCB,IPL_T20_SRH,Bat,135,3,League
IPL2015_MAT_52,2015,16-05-2015,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_CSK,IPL_T20_PBKS,Bat,130,7,League
IPL2015_MAT_53,2015,16-05-2015,IPL_VEN_04,IPL_T20_RR,IPL_T20_KKR,IPL_T20_RR,Bat,199,6,League
IPL2015_MAT_54,2015,17-05-2015,IPL_VEN_13,IPL_T20_DC,IPL_T20_RCB,IPL_T20_RCB,Field,187,5,League
IPL2015_MAT_55,2015,17-05-2015,IPL_VEN_19,IPL_T20_SRH,IPL_T20_MI,IPL_T20_SRH,Bat,113,10,League
IPL2015_MAT_56,2015,19-05-2015,IPL_VEN_25,IPL_T20_MI,IPL_T20_CSK,IPL_T20_MI,Bat,187,6,Qualifier 1
IPL2015_MAT_57,2015,20-05-2015,IPL_VEN_16,IPL_T20_RCB,IPL_T20_RR,IPL_T20_RCB,Bat,180,4,Eliminator
IPL2015_MAT_58,2015,22-05-2015,IPL_VEN_12,IPL_T20_RCB,IPL_T20_CSK,IPL_T20_CSK,Field,139,8,Qualifier 2
IPL2015_MAT_59,2015,24-05-2015,IPL_VEN_07,IPL_T20_MI,IPL_T20_CSK,IPL_T20_CSK,Field,202,5,Final
IPL2016_MAT_01,2016,9/4/2016,IPL_VEN_25,IPL_T20_MI,IPL_T20_RPS,IPL_T20_MI,Bat,121,8,League
IPL2016_MAT_02,2016,10/4/2016,IPL_VEN_07,IPL_T20_DC,IPL_T20_KKR,IPL_T20_KKR,Field,98,10,League
IPL2016_MAT_03,2016,11/4/2016,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_GL,IPL_T20_GL,Field,161,6,League
IPL2016_MAT_04,2016,12/4/2016,IPL_VEN_13,IPL_T20_RCB,IPL_T20_SRH,IPL_T20_SRH,Field,227,4,League
IPL2016_MAT_05,2016,13-04-2016,IPL_VEN_07,IPL_T20_KKR,IPL_T20_MI,IPL_T20_MI,Field,187,5,League
IPL2016_MAT_06,2016,14-04-2016,IPL_VEN_20,IPL_T20_RPS,IPL_T20_GL,IPL_T20_RPS,Bat,163,5,League
IPL2016_MAT_07,2016,15-04-2016,IPL_VEN_02,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_DC,Field,111,9,League
IPL2016_MAT_08,2016,16-04-2016,IPL_VEN_19,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_SRH,Bat,142,7,League
IPL2016_MAT_09,2016,16-04-2016,IPL_VEN_25,IPL_T20_MI,IPL_T20_GL,IPL_T20_GL,Field,143,8,League
IPL2016_MAT_10,2016,17-04-2016,IPL_VEN_18,IPL_T20_RPS,IPL_T20_PBKS,IPL_T20_RPS,Bat,152,7,League
IPL2016_MAT_11,2016,17-04-2016,IPL_VEN_13,IPL_T20_RCB,IPL_T20_DC,IPL_T20_DC,Field,191,5,League
IPL2016_MAT_12,2016,18-04-2016,IPL_VEN_19,IPL_T20_MI,IPL_T20_SRH,IPL_T20_SRH,Field,142,6,League
IPL2016_MAT_13,2016,19-04-2016,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_KKR,IPL_T20_KKR,Field,138,8,League
IPL2016_MAT_14,2016,20-04-2016,IPL_VEN_25,IPL_T20_RCB,IPL_T20_MI,IPL_T20_MI,Field,170,7,League
IPL2016_MAT_15,2016,21-04-2016,IPL_VEN_20,IPL_T20_GL,IPL_T20_SRH,IPL_T20_SRH,Field,135,8,League
IPL2016_MAT_16,2016,22-04-2016,IPL_VEN_16,IPL_T20_RCB,IPL_T20_RPS,IPL_T20_RPS,Field,185,3,League
IPL2016_MAT_17,2016,23-04-2016,IPL_VEN_02,IPL_T20_DC,IPL_T20_MI,IPL_T20_MI,Field,164,4,League
IPL2016_MAT_18,2016,23-04-2016,IPL_VEN_19,IPL_T20_PBKS,IPL_T20_SRH,IPL_T20_SRH,Field,143,6,League
IPL2016_MAT_19,2016,24-04-2016,IPL_VEN_20,IPL_T20_RCB,IPL_T20_GL,IPL_T20_RCB,Bat,180,2,League
IPL2016_MAT_20,2016,24-04-2016,IPL_VEN_16,IPL_T20_RPS,IPL_T20_KKR,IPL_T20_KKR,Field,160,5,League
IPL2016_MAT_21,2016,25-04-2016,IPL_VEN_18,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_PBKS,Field,189,6,League
IPL2016_MAT_22,2016,26-04-2016,IPL_VEN_19,IPL_T20_SRH,IPL_T20_RPS,IPL_T20_RPS,Field,118,8,League
IPL2016_MAT_23,2016,27-04-2016,IPL_VEN_02,IPL_T20_GL,IPL_T20_DC,IPL_T20_DC,Field,172,6,League
IPL2016_MAT_24,2016,28-04-2016,IPL_VEN_25,IPL_T20_KKR,IPL_T20_MI,IPL_T20_MI,Field,174,5,League
IPL2016_MAT_25,2016,29-04-2016,IPL_VEN_16,IPL_T20_RPS,IPL_T20_GL,IPL_T20_GL,Field,195,3,League
IPL2016_MAT_26,2016,30-04-2016,IPL_VEN_02,IPL_T20_DC,IPL_T20_KKR,IPL_T20_KKR,Field,186,8,League
IPL2016_MAT_27,2016,30-04-2016,IPL_VEN_19,IPL_T20_SRH,IPL_T20_RCB,IPL_T20_RCB,Field,194,5,League
IPL2016_MAT_28,2016,1/5/2016,IPL_VEN_20,IPL_T20_PBKS,IPL_T20_GL,IPL_T20_GL,Field,154,10,League
IPL2016_MAT_29,2016,1/5/2016,IPL_VEN_16,IPL_T20_RPS,IPL_T20_MI,IPL_T20_MI,Field,159,5,League
IPL2016_MAT_30,2016,2/5/2016,IPL_VEN_13,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_KKR,Field,185,7,League
IPL2016_MAT_31,2016,3/5/2016,IPL_VEN_20,IPL_T20_GL,IPL_T20_DC,IPL_T20_DC,Field,149,7,League
IPL2016_MAT_32,2016,4/5/2016,IPL_VEN_07,IPL_T20_KKR,IPL_T20_PBKS,IPL_T20_PBKS,Field,164,3,League
IPL2016_MAT_33,2016,5/5/2016,IPL_VEN_02,IPL_T20_DC,IPL_T20_RPS,IPL_T20_RPS,Field,162,7,League
IPL2016_MAT_34,2016,6/5/2016,IPL_VEN_19,IPL_T20_GL,IPL_T20_SRH,IPL_T20_SRH,Field,126,6,League
IPL2016_MAT_35,2016,7/5/2016,IPL_VEN_13,IPL_T20_RPS,IPL_T20_RCB,IPL_T20_RCB,Field,191,6,League
IPL2016_MAT_36,2016,7/5/2016,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_DC,Field,181,5,League
IPL2016_MAT_37,2016,8/5/2016,IPL_VEN_01,IPL_T20_SRH,IPL_T20_MI,IPL_T20_MI,Field,177,3,League
IPL2016_MAT_38,2016,8/5/2016,IPL_VEN_07,IPL_T20_KKR,IPL_T20_GL,IPL_T20_GL,Field,158,4,League
IPL2016_MAT_39,2016,9/5/2016,IPL_VEN_18,IPL_T20_RCB,IPL_T20_PBKS,IPL_T20_PBKS,Field,175,6,League
IPL2016_MAT_40,2016,10/5/2016,IPL_VEN_01,IPL_T20_SRH,IPL_T20_RPS,IPL_T20_SRH,Bat,137,8,League
IPL2016_MAT_41,2016,11/5/2016,IPL_VEN_13,IPL_T20_RCB,IPL_T20_MI,IPL_T20_MI,Field,151,4,League
IPL2016_MAT_42,2016,12/5/2016,IPL_VEN_19,IPL_T20_SRH,IPL_T20_DC,IPL_T20_DC,Field,146,8,League
IPL2016_MAT_43,2016,13-05-2016,IPL_VEN_01,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_MI,Bat,124,9,League
IPL2016_MAT_44,2016,14-05-2016,IPL_VEN_13,IPL_T20_RCB,IPL_T20_GL,IPL_T20_GL,Field,248,3,League
IPL2016_MAT_45,2016,14-05-2016,IPL_VEN_07,IPL_T20_RPS,IPL_T20_KKR,IPL_T20_RPS,Bat,103,6,League
IPL2016_MAT_46,2016,15-05-2016,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_SRH,IPL_T20_PBKS,Bat,179,4,League
IPL2016_MAT_47,2016,15-05-2016,IPL_VEN_01,IPL_T20_MI,IPL_T20_DC,IPL_T20_DC,Field,206,4,League
IPL2016_MAT_48,2016,16-05-2016,IPL_VEN_07,IPL_T20_KKR,IPL_T20_RCB,IPL_T20_RCB,Field,183,5,League
IPL2016_MAT_49,2016,17-05-2016,IPL_VEN_01,IPL_T20_DC,IPL_T20_RPS,IPL_T20_RPS,Field,121,6,League
IPL2016_MAT_50,2016,18-05-2016,IPL_VEN_13,IPL_T20_RCB,IPL_T20_PBKS,IPL_T20_PBKS,Field,211,3,League
IPL2016_MAT_51,2016,19-05-2016,IPL_VEN_09,IPL_T20_KKR,IPL_T20_GL,IPL_T20_GL,Field,124,8,League
IPL2016_MAT_52,2016,20-05-2016,IPL_VEN_22,IPL_T20_SRH,IPL_T20_DC,IPL_T20_DC,Field,158,7,League
IPL2016_MAT_53,2016,21-05-2016,IPL_VEN_01,IPL_T20_PBKS,IPL_T20_RPS,IPL_T20_PBKS,Bat,172,7,League
IPL2016_MAT_54,2016,21-05-2016,IPL_VEN_09,IPL_T20_MI,IPL_T20_GL,IPL_T20_GL,Field,172,8,League
IPL2016_MAT_55,2016,22-05-2016,IPL_VEN_07,IPL_T20_KKR,IPL_T20_SRH,IPL_T20_SRH,Field,171,6,League
IPL2016_MAT_56,2016,22-05-2016,IPL_VEN_22,IPL_T20_DC,IPL_T20_RCB,IPL_T20_RCB,Field,138,8,League
IPL2016_MAT_57,2016,24-05-2016,IPL_VEN_13,IPL_T20_GL,IPL_T20_RCB,IPL_T20_RCB,Field,158,10,Qualifier 1
IPL2016_MAT_58,2016,25-05-2016,IPL_VEN_02,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_KKR,Field,162,8,Elimination Final
IPL2016_MAT_59,2016,27-05-2016,IPL_VEN_02,IPL_T20_GL,IPL_T20_SRH,IPL_T20_SRH,Field,162,7,Qualifier 2
IPL2016_MAT_60,2016,29-05-2016,IPL_VEN_13,IPL_T20_SRH,IPL_T20_RCB,IPL_T20_SRH,Bat,208,7,Final
IPL2017_MAT_01,2017,5/4/2017,IPL_VEN_19,IPL_T20_SRH,IPL_T20_RCB,IPL_T20_RCB,Field,207,4,League
IPL2017_MAT_02,2017,6/4/2017,IPL_VEN_16,IPL_T20_MI,IPL_T20_RPS,IPL_T20_RPS,Field,184,8,League
IPL2017_MAT_03,2017,7/4/2017,IPL_VEN_20,IPL_T20_GL,IPL_T20_KKR,IPL_T20_KKR,Field,183,4,League
IPL2017_MAT_04,2017,8/4/2017,IPL_VEN_11,IPL_T20_RPS,IPL_T20_PBKS,IPL_T20_PBKS,Field,163,6,League
IPL2017_MAT_05,2017,8/4/2017,IPL_VEN_13,IPL_T20_RCB,IPL_T20_DC,IPL_T20_RCB,Bat,157,8,League
IPL2017_MAT_06,2017,9/4/2017,IPL_VEN_19,IPL_T20_GL,IPL_T20_SRH,IPL_T20_SRH,Field,135,7,League
IPL2017_MAT_07,2017,9/4/2017,IPL_VEN_25,IPL_T20_KKR,IPL_T20_MI,IPL_T20_MI,Field,178,7,League
IPL2017_MAT_08,2017,10/4/2017,IPL_VEN_11,IPL_T20_RCB,IPL_T20_PBKS,IPL_T20_RCB,Bat,148,4,League
IPL2017_MAT_09,2017,11/4/2017,IPL_VEN_16,IPL_T20_DC,IPL_T20_RPS,IPL_T20_RPS,Field,205,4,League
IPL2017_MAT_10,2017,12/4/2017,IPL_VEN_25,IPL_T20_SRH,IPL_T20_MI,IPL_T20_MI,Field,158,8,League
IPL2017_MAT_11,2017,13-04-2017,IPL_VEN_07,IPL_T20_PBKS,IPL_T20_KKR,IPL_T20_KKR,Field,170,9,League
IPL2017_MAT_12,2017,14-04-2017,IPL_VEN_13,IPL_T20_RCB,IPL_T20_MI,IPL_T20_MI,Field,142,5,League
IPL2017_MAT_13,2017,14-04-2017,IPL_VEN_20,IPL_T20_RPS,IPL_T20_GL,IPL_T20_GL,Field,171,8,League
IPL2017_MAT_14,2017,15-04-2017,IPL_VEN_07,IPL_T20_KKR,IPL_T20_SRH,IPL_T20_SRH,Field,172,6,League
IPL2017_MAT_15,2017,15-04-2017,IPL_VEN_02,IPL_T20_DC,IPL_T20_PBKS,IPL_T20_DC,Bat,188,6,League
IPL2017_MAT_16,2017,16-04-2017,IPL_VEN_25,IPL_T20_GL,IPL_T20_MI,IPL_T20_MI,Field,176,4,League
IPL2017_MAT_17,2017,16-04-2017,IPL_VEN_13,IPL_T20_RPS,IPL_T20_RCB,IPL_T20_RCB,Field,161,8,League
IPL2017_MAT_18,2017,17-04-2017,IPL_VEN_02,IPL_T20_DC,IPL_T20_KKR,IPL_T20_DC,Bat,168,7,League
IPL2017_MAT_19,2017,17-04-2017,IPL_VEN_19,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_PBKS,Field,159,6,League
IPL2017_MAT_20,2017,18-04-2017,IPL_VEN_20,IPL_T20_RCB,IPL_T20_GL,IPL_T20_GL,Field,213,2,League
IPL2017_MAT_21,2017,19-04-2017,IPL_VEN_19,IPL_T20_SRH,IPL_T20_DC,IPL_T20_SRH,Bat,191,4,League
IPL2017_MAT_22,2017,20-04-2017,IPL_VEN_11,IPL_T20_PBKS,IPL_T20_MI,IPL_T20_MI,Field,198,4,League
IPL2017_MAT_23,2017,21-04-2017,IPL_VEN_07,IPL_T20_KKR,IPL_T20_GL,IPL_T20_GL,Field,187,5,League
IPL2017_MAT_24,2017,22-04-2017,IPL_VEN_16,IPL_T20_SRH,IPL_T20_RPS,IPL_T20_RPS,Field,176,3,League
IPL2017_MAT_25,2017,22-04-2017,IPL_VEN_25,IPL_T20_MI,IPL_T20_DC,IPL_T20_DC,Field,142,8,League
IPL2017_MAT_26,2017,23-04-2017,IPL_VEN_20,IPL_T20_PBKS,IPL_T20_GL,IPL_T20_GL,Field,188,7,League
IPL2017_MAT_27,2017,23-04-2017,IPL_VEN_07,IPL_T20_KKR,IPL_T20_RCB,IPL_T20_RCB,Field,131,10,League
IPL2017_MAT_28,2017,24-04-2017,IPL_VEN_25,IPL_T20_RPS,IPL_T20_MI,IPL_T20_MI,Field,160,6,League
IPL2017_MAT_29,2017,26-04-2017,IPL_VEN_16,IPL_T20_RPS,IPL_T20_KKR,IPL_T20_KKR,Field,182,5,League
IPL2017_MAT_30,2017,27-04-2017,IPL_VEN_13,IPL_T20_RCB,IPL_T20_GL,IPL_T20_GL,Field,134,10,League
IPL2017_MAT_31,2017,28-04-2017,IPL_VEN_07,IPL_T20_DC,IPL_T20_KKR,IPL_T20_KKR,Field,160,6,League
IPL2017_MAT_32,2017,28-04-2017,IPL_VEN_18,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_PBKS,Field,207,3,League
IPL2017_MAT_33,2017,29-04-2017,IPL_VEN_16,IPL_T20_RPS,IPL_T20_RCB,IPL_T20_RCB,Field,157,3,League
IPL2017_MAT_34,2017,29-04-2017,IPL_VEN_20,IPL_T20_GL,IPL_T20_MI,IPL_T20_GL,Bat,153,9,League
IPL2017_MAT_35,2017,30-04-2017,IPL_VEN_18,IPL_T20_DC,IPL_T20_PBKS,IPL_T20_PBKS,Field,67,10,League
IPL2017_MAT_36,2017,30-04-2017,IPL_VEN_19,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_KKR,Field,209,3,League
IPL2017_MAT_37,2017,1/5/2017,IPL_VEN_25,IPL_T20_RCB,IPL_T20_MI,IPL_T20_RCB,Bat,162,8,League
IPL2017_MAT_38,2017,1/5/2017,IPL_VEN_16,IPL_T20_GL,IPL_T20_RPS,IPL_T20_RPS,Field,161,10,League
IPL2017_MAT_39,2017,2/5/2017,IPL_VEN_02,IPL_T20_SRH,IPL_T20_DC,IPL_T20_DC,Field,185,3,League
IPL2017_MAT_40,2017,3/5/2017,IPL_VEN_07,IPL_T20_KKR,IPL_T20_RPS,IPL_T20_RPS,Field,155,8,League
IPL2017_MAT_41,2017,4/5/2017,IPL_VEN_02,IPL_T20_GL,IPL_T20_DC,IPL_T20_DC,Field,208,7,League
IPL2017_MAT_42,2017,5/5/2017,IPL_VEN_13,IPL_T20_PBKS,IPL_T20_RCB,IPL_T20_RCB,Field,138,7,League
IPL2017_MAT_43,2017,6/5/2017,IPL_VEN_19,IPL_T20_RPS,IPL_T20_SRH,IPL_T20_SRH,Field,148,8,League
IPL2017_MAT_44,2017,6/5/2017,IPL_VEN_02,IPL_T20_MI,IPL_T20_DC,IPL_T20_DC,Field,212,3,League
IPL2017_MAT_45,2017,7/5/2017,IPL_VEN_13,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_KKR,Field,158,6,League
IPL2017_MAT_46,2017,7/5/2017,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_GL,IPL_T20_GL,Field,189,3,League
IPL2017_MAT_47,2017,8/5/2017,IPL_VEN_19,IPL_T20_MI,IPL_T20_SRH,IPL_T20_MI,Bat,138,7,League
IPL2017_MAT_48,2017,9/5/2017,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_KKR,IPL_T20_KKR,Field,167,6,League
IPL2017_MAT_49,2017,10/5/2017,IPL_VEN_09,IPL_T20_GL,IPL_T20_DC,IPL_T20_DC,Field,195,5,League
IPL2017_MAT_50,2017,11/5/2017,IPL_VEN_25,IPL_T20_PBKS,IPL_T20_MI,IPL_T20_MI,Field,230,3,League
IPL2017_MAT_51,2017,12/5/2017,IPL_VEN_02,IPL_T20_DC,IPL_T20_RPS,IPL_T20_DC,Bat,168,8,League
IPL2017_MAT_52,2017,13-05-2017,IPL_VEN_09,IPL_T20_GL,IPL_T20_SRH,IPL_T20_SRH,Field,154,10,League
IPL2017_MAT_53,2017,13-05-2017,IPL_VEN_07,IPL_T20_MI,IPL_T20_KKR,IPL_T20_KKR,Field,173,5,League
IPL2017_MAT_54,2017,14-05-2017,IPL_VEN_16,IPL_T20_PBKS,IPL_T20_RPS,IPL_T20_RPS,Field,73,10,League
IPL2017_MAT_55,2017,14-05-2017,IPL_VEN_02,IPL_T20_RCB,IPL_T20_DC,IPL_T20_RCB,Bat,161,6,League
IPL2017_MAT_56,2017,16-05-2017,IPL_VEN_25,IPL_T20_RPS,IPL_T20_MI,IPL_T20_MI,Field,162,4,Qualifier 1
IPL2017_MAT_57,2017,17-05-2017,IPL_VEN_13,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_KKR,Field,128,7,Eliminator
IPL2017_MAT_58,2017,19-05-2017,IPL_VEN_13,IPL_T20_KKR,IPL_T20_MI,IPL_T20_MI,Field,107,10,Qualifier 2
IPL2017_MAT_59,2017,21-05-2017,IPL_VEN_19,IPL_T20_MI,IPL_T20_RPS,IPL_T20_MI,Bat,129,8,Final
IPL2018_MAT_01,2018,7/4/2018,IPL_VEN_25,IPL_T20_MI,IPL_T20_CSK,IPL_T20_CSK,Field,165,4,League
IPL2018_MAT_02,2018,8/4/2018,IPL_VEN_18,IPL_T20_DC,IPL_T20_PBKS,IPL_T20_PBKS,Field,166,7,League
IPL2018_MAT_03,2018,8/4/2018,IPL_VEN_07,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_KKR,Field,176,7,League
IPL2018_MAT_04,2018,9/4/2018,IPL_VEN_19,IPL_T20_RR,IPL_T20_SRH,IPL_T20_SRH,Field,125,9,League
IPL2018_MAT_05,2018,10/4/2018,IPL_VEN_14,IPL_T20_KKR,IPL_T20_CSK,IPL_T20_CSK,Field,202,6,League
IPL2018_MAT_06,2018,11/4/2018,IPL_VEN_21,IPL_T20_RR,IPL_T20_DC,IPL_T20_DC,Field,153,5,League
IPL2018_MAT_07,2018,12/4/2018,IPL_VEN_19,IPL_T20_MI,IPL_T20_SRH,IPL_T20_SRH,Field,147,8,League
IPL2018_MAT_08,2018,13-04-2018,IPL_VEN_13,IPL_T20_PBKS,IPL_T20_RCB,IPL_T20_RCB,Field,155,10,League
IPL2018_MAT_09,2018,14-04-2018,IPL_VEN_25,IPL_T20_MI,IPL_T20_DC,IPL_T20_DC,Field,194,7,League
IPL2018_MAT_10,2018,14-04-2018,IPL_VEN_07,IPL_T20_KKR,IPL_T20_SRH,IPL_T20_SRH,Field,138,8,League
IPL2018_MAT_11,2018,15-04-2018,IPL_VEN_13,IPL_T20_RR,IPL_T20_RCB,IPL_T20_RCB,Field,217,4,League
