player_id,player_role,opponent_team_id,matches,runs_scored,balls_faced,batting_average,batting_strike_rate,wickets_taken,overs_bowled,bowling_average,bowling_economy
PLY_0690,Bowler,IPL_T20_DC,1,14,7,14,200,0,2,,14
PLY_0690,Bowler,IPL_T20_GT,1,,,,,0,3,,12.67
PLY_0690,Bowler,IPL_T20_KKR,2,7,7,7,100,2,4,25,12.5
PLY_0690,Bowler,IPL_T20_PBKS,2,0,1,0,0,2,5,19.5,7.8
PLY_0690,Bowler,IPL_T20_RR,1,1,1,1,100,0,2,,13.5
PLY_0690,Bowler,IPL_T20_SRH,1,,,,,1,3,24,8
PLY_0691,Allrounder,IPL_T20_CSK,5,132,103,44,128.16,0,2,,5.5
PLY_0691,Allrounder,IPL_T20_DC,6,187,121,62.33,154.55,0,1,,9
PLY_0691,Allrounder,IPL_T20_GL,3,110,81,110,135.8,0,2,,10.5
PLY_0691,Allrounder,IPL_T20_KKR,4,23,22,7.67,104.55,,,,
PLY_0691,Allrounder,IPL_T20_MI,9,163,132,27.17,123.48,0,1,,8
PLY_0691,Allrounder,IPL_T20_PBKS,7,130,100,43.33,130,1,1,6,6
PLY_0691,Allrounder,IPL_T20_RCB,9,109,81,27.25,134.57,2,4,20,10
PLY_0691,Allrounder,IPL_T20_RPS,3,77,54,38.5,142.59,,,,
PLY_0691,Allrounder,IPL_T20_RR,3,62,50,31,124,1,2,14,7
PLY_0691,Allrounder,IPL_T20_SRH,7,123,95,30.75,129.47,1,10,84,8.4
PLY_0692,Batter,IPL_T20_CSK,4,65,53,16.25,122.64,0,4,,8.25
PLY_0692,Batter,IPL_T20_DC,7,170,138,28.33,123.19,1,4.1,40,9.6
PLY_0692,Batter,IPL_T20_GL,2,13,27,6.5,48.15,0,2,,6.5
PLY_0692,Batter,IPL_T20_KKR,7,125,95,20.83,131.58,1,3,27,9
PLY_0692,Batter,IPL_T20_MI,7,127,106,21.17,119.81,0,1,,5
PLY_0692,Batter,IPL_T20_PBKS,5,129,98,32.25,131.63,0,2,,10
PLY_0692,Batter,IPL_T20_RCB,6,140,78,23.33,179.49,,,,
PLY_0692,Batter,IPL_T20_RPS,2,70,64,35,109.38,0,1,,10
PLY_0692,Batter,IPL_T20_RR,2,49,35,24.5,140,0,1,,11
PLY_0692,Batter,IPL_T20_SRH,2,11,20,5.5,55,0,1,,10
PLY_0693,Bowler,IPL_T20_CSK,17,12,33,12,36.36,23,60.2,18.78,7.16
PLY_0693,Bowler,IPL_T20_DC,18,1,1,1,100,21,63.2,24.67,8.18
PLY_0693,Bowler,IPL_T20_GL,5,1,2,1,50,8,19.2,19.25,7.97
PLY_0693,Bowler,IPL_T20_GT,7,5,8,5,62.5,6,26.5,36.5,8.16
PLY_0693,Bowler,IPL_T20_KKR,20,2,8,2,25,32,74,17.97,7.77
PLY_0693,Bowler,IPL_T20_LSG,7,,,,,8,27,34.5,10.22
PLY_0693,Bowler,IPL_T20_MI,19,,,,,27,73,22.52,8.33
PLY_0693,Bowler,IPL_T20_PBKS,19,5,7,5,71.43,28,66.2,20.04,8.46
PLY_0693,Bowler,IPL_T20_RCB,10,,,,,10,39,30.9,7.92
PLY_0693,Bowler,IPL_T20_RPS,3,5,11,5,45.45,1,7,74,10.57
PLY_0693,Bowler,IPL_T20_RR,12,0,4,0,0,16,40.5,16.62,6.51
PLY_0693,Bowler,IPL_T20_SRH,20,5,11,5,45.45,29,77.2,21.38,8.02
PLY_0694,Bowler,IPL_T20_CSK,1,,,,,2,4,4.5,2.25
PLY_0694,Bowler,IPL_T20_GL,3,,,,,1,12,105,8.75
PLY_0694,Bowler,IPL_T20_KKR,5,4,9,4,44.44,6,14.5,19.17,7.75
PLY_0694,Bowler,IPL_T20_MI,5,4,15,2,26.67,3,20,50,7.5
PLY_0694,Bowler,IPL_T20_PBKS,4,,,,,4,15,23.5,6.27
PLY_0694,Bowler,IPL_T20_RCB,5,2,2,2,100,5,16.1,28.4,8.78
PLY_0694,Bowler,IPL_T20_RPS,3,,,,,5,10,12.8,6.4
PLY_0694,Bowler,IPL_T20_RR,1,,,,,0,4,,7.75
PLY_0694,Bowler,IPL_T20_SRH,3,,,,,1,12,96,8
PLY_0699,Bowler,IPL_T20_CSK,2,17,16,17,106.25,0,3,,7.33
PLY_0699,Bowler,IPL_T20_DC,1,27,19,27,142.11,,,,
PLY_0699,Bowler,IPL_T20_GL,1,0,3,0,0,0,1,,8
PLY_0699,Bowler,IPL_T20_KKR,4,47,54,15.67,87.04,2,4,12.5,6.25
PLY_0699,Bowler,IPL_T20_MI,2,20,15,20,133.33,,,,
PLY_0699,Bowler,IPL_T20_RCB,2,20,21,10,95.24,,,,
PLY_0699,Bowler,IPL_T20_RPS,1,51,30,51,170,2,2,7.5,7.5
PLY_0699,Bowler,IPL_T20_RR,2,25,20,25,125,,,,
PLY_0699,Bowler,IPL_T20_SRH,4,110,97,36.67,113.4,1,3,27,9
PLY_0700,Bowler,IPL_T20_CSK,2,,,,,1,7,54,7.71
PLY_0700,Bowler,IPL_T20_KKR,1,,,,,1,3,31,10.33
PLY_0700,Bowler,IPL_T20_MI,2,,,,,0,4,,16
PLY_0700,Bowler,IPL_T20_RR,1,,,,,0,3,,10.67
PLY_0705,Bowler,IPL_T20_CSK,1,,,,,3,4,10,7.5
PLY_0705,Bowler,IPL_T20_DC,2,,,,,3,7,13.33,5.71
PLY_0705,Bowler,IPL_T20_KKR,3,,,,,6,11,16.33,8.91
PLY_0705,Bowler,IPL_T20_MI,2,,,,,3,8,33.33,12.5
PLY_0705,Bowler,IPL_T20_PBKS,2,,,,,7,8,7,6.12
PLY_0705,Bowler,IPL_T20_RCB,1,,,,,1,4,24,6
PLY_0705,Bowler,IPL_T20_RR,1,,,,,1,4.2,56,12.92
PLY_0705,Bowler,IPL_T20_SRH,4,0,2,0,0,5,16,26.4,8.25
PLY_0710,Bowler,IPL_T20_LSG,1,,,,,0,3.2,,12.6
PLY_0711,Bowler,IPL_T20_CSK,1,,,,,2,3.1,22,13.89
PLY_0711,Bowler,IPL_T20_DC,1,,,,,0,1.3,,13.33
PLY_0711,Bowler,IPL_T20_KKR,1,,,,,0,3.5,,8.87
PLY_0711,Bowler,IPL_T20_PBKS,1,,,,,2,4,16.5,8.25
PLY_0711,Bowler,IPL_T20_RR,3,,,,,1,7,86,12.29
PLY_0711,Bowler,IPL_T20_SRH,1,,,,,1,4,29,7.25
PLY_0718,Bowler,IPL_T20_DC,4,,,,,9,16,13.44,7.56
PLY_0718,Bowler,IPL_T20_GT,5,,,,,8,18.1,20.38,8.97
PLY_0718,Bowler,IPL_T20_KKR,3,,,,,1,11.1,89,7.97
PLY_0718,Bowler,IPL_T20_LSG,4,,,,,7,15.3,18.71,8.45
PLY_0718,Bowler,IPL_T20_MI,3,,,,,7,9.4,11,7.97
PLY_0718,Bowler,IPL_T20_PBKS,3,,,,,3,12,43,10.75
PLY_0718,Bowler,IPL_T20_RCB,3,,,,,7,12,16.29,9.5
PLY_0718,Bowler,IPL_T20_RR,4,,,,,2,13.5,63,9.11
PLY_0718,Bowler,IPL_T20_SRH,3,,,,,3,9,22,7.33
PLY_0719,Bowler,IPL_T20_GT,1,,,,,0,4,,4.5
PLY_0719,Bowler,IPL_T20_RR,1,,,,,2,2,10,10
PLY_0723,Bowler,IPL_T20_CSK,1,,,,,0,4,,9.75
PLY_0723,Bowler,IPL_T20_GT,1,,,,,1,3.1,29,9.16
PLY_0723,Bowler,IPL_T20_KKR,1,,,,,1,4,29,7.25
PLY_0723,Bowler,IPL_T20_PBKS,2,,,,,2,7,32.5,9.29
PLY_0723,Bowler,IPL_T20_RCB,2,,,,,2,7,37.5,10.71
PLY_0723,Bowler,IPL_T20_RR,2,,,,,2,6,36,12
PLY_0723,Bowler,IPL_T20_SRH,1,,,,,1,3,17,5.67
PLY_0724,Bowler,IPL_T20_CSK,1,,,,,1,4,23,5.75
PLY_0724,Bowler,IPL_T20_DC,2,,,,,2,8,27.5,6.88
PLY_0724,Bowler,IPL_T20_GT,1,,,,,1,4,30,7.5
PLY_0724,Bowler,IPL_T20_KKR,1,,,,,1,4,33,8.25
PLY_0724,Bowler,IPL_T20_MI,2,1,3,1,33.33,2,8,34.5,8.62
PLY_0724,Bowler,IPL_T20_PBKS,2,,,,,4,8,19,9.5
PLY_0724,Bowler,IPL_T20_RCB,1,,,,,0,4.1,,8.64
PLY_0724,Bowler,IPL_T20_RR,1,,,,,0,4,,7.5
PLY_0724,Bowler,IPL_T20_SRH,2,,,,,3,8.1,25.67,9.43
PLY_0725,Bowler,IPL_T20_DC,1,,,,,2,4,19.5,9.75
PLY_0725,Bowler,IPL_T20_GT,1,,,,,0,4.3,,6.44
PLY_0725,Bowler,IPL_T20_PBKS,2,,,,,0,5,,9.8
PLY_0725,Bowler,IPL_T20_RCB,1,,,,,1,3,21,7
PLY_0727,Bowler,IPL_T20_GT,1,,,,,0,1,,13
PLY_0727,Bowler,IPL_T20_MI,2,,,,,3,7.2,23.67,9.68
PLY_0727,Bowler,IPL_T20_PBKS,2,,,,,3,8,29,10.88
PLY_0727,Bowler,IPL_T20_RCB,1,,,,,3,4,4.67,3.5
PLY_0730,Allrounder,IPL_T20_KKR,1,11,13,11,84.62,,,,
PLY_0730,Allrounder,IPL_T20_PBKS,1,8,4,8,200,,,,
PLY_0730,Allrounder,IPL_T20_RCB,1,0,1,0,0,,,,
PLY_0732,Bowler,IPL_T20_CSK,1,,,,,1,2,42,21
PLY_0732,Bowler,IPL_T20_GT,2,,,,,3,7.3,18.67,7.47
PLY_0732,Bowler,IPL_T20_KKR,1,,,,,4,3.1,6,7.58
PLY_0732,Bowler,IPL_T20_LSG,1,,,,,1,3,39,13
PLY_0732,Bowler,IPL_T20_PBKS,2,,,,,2,5.1,35.5,13.74
PLY_0738,Allrounder,IPL_T20_CSK,6,84,78,21,107.69,1,1,13,13
PLY_0738,Allrounder,IPL_T20_DC,7,47,43,9.4,109.3,0,1,,8
PLY_0738,Allrounder,IPL_T20_GT,2,37,17,18.5,217.65,,,,
PLY_0738,Allrounder,IPL_T20_KKR,6,78,48,39,162.5,,,,
PLY_0738,Allrounder,IPL_T20_LSG,4,97,54,48.5,179.63,,,,
PLY_0738,Allrounder,IPL_T20_MI,4,43,26,10.75,165.38,,,,
PLY_0738,Allrounder,IPL_T20_PBKS,2,14,5,14,280,0,1,,7
PLY_0738,Allrounder,IPL_T20_RCB,7,142,96,35.5,147.92,1,2,27,13.5
PLY_0738,Allrounder,IPL_T20_RR,6,113,67,37.67,168.66,,,,
PLY_0738,Allrounder,IPL_T20_SRH,5,77,60,19.25,128.33,,,,
PLY_0741,Bowler,IPL_T20_CSK,1,,,,,1,4,62,15.5
PLY_0741,Bowler,IPL_T20_DC,1,,,,,3,4,6.67,5
PLY_0741,Bowler,IPL_T20_GT,3,,,,,3,10.3,30.33,8.67
PLY_0741,Bowler,IPL_T20_KKR,2,13,8,13,162.5,3,8,21.33,8
PLY_0741,Bowler,IPL_T20_LSG,1,,,,,0,3,,16.33
PLY_0741,Bowler,IPL_T20_MI,4,0,1,0,0,6,13.2,23.83,10.72
PLY_0741,Bowler,IPL_T20_PBKS,1,,,,,0,3,,9.67
PLY_0741,Bowler,IPL_T20_RCB,1,,,,,1,4,30,7.5
PLY_0741,Bowler,IPL_T20_RR,1,0,1,0,0,0,2,,12
PLY_0741,Bowler,IPL_T20_SRH,1,1,2,1,50,0,4,,16
PLY_0746,Bowler,IPL_T20_CSK,1,,,,,1,3,21,7
PLY_0746,Bowler,IPL_T20_DC,1,,,,,2,3,14.5,9.67
PLY_0746,Bowler,IPL_T20_LSG,1,,,,,1,3,30,10
PLY_0746,Bowler,IPL_T20_MI,1,,,,,2,4,16,8
PLY_0746,Bowler,IPL_T20_RCB,1,,,,,1,4,33,8.25
PLY_0748,Bowler,IPL_T20_CSK,1,,,,,3,4,10.67,8
PLY_0748,Bowler,IPL_T20_KKR,1,,,,,1,2,21,10.5
PLY_0748,Bowler,IPL_T20_LSG,1,,,,,1,4,31,7.75
PLY_0748,Bowler,IPL_T20_RCB,1,,,,,1,1,10,10
PLY_0748,Bowler,IPL_T20_SRH,1,,,,,0,1,,15
PLY_0749,Bowler,IPL_T20_CSK,1,,,,,0,2,,4
PLY_0749,Bowler,IPL_T20_DC,1,,,,,0,3.1,,10.11
PLY_0749,Bowler,IPL_T20_GT,2,0,3,0,0,4,8.1,23,11.27
PLY_0749,Bowler,IPL_T20_KKR,2,,,,,3,7.1,24.67,10.33
PLY_0749,Bowler,IPL_T20_LSG,1,,,,,1,4,35,8.75
PLY_0749,Bowler,IPL_T20_MI,2,,,,,1,4.3,49,10.89
PLY_0749,Bowler,IPL_T20_PBKS,2,,,,,1,8,77,9.62
PLY_0749,Bowler,IPL_T20_RCB,1,,,,,4,3.3,5,5.71
PLY_0759,Bowler,IPL_T20_DC,1,,,,,0,4,,14
PLY_0759,Bowler,IPL_T20_KKR,2,,,,,4,7.1,18.25,10.19
PLY_0759,Bowler,IPL_T20_LSG,3,,,,,5,12.1,16.8,6.9
PLY_0759,Bowler,IPL_T20_RR,1,,,,,0,3,,9.33
PLY_0759,Bowler,IPL_T20_SRH,1,,,,,0,4.1,,10.08
PLY_0763,Allrounder,IPL_T20_KKR,1,,,,,3,4,11.33,8.5
PLY_0763,Allrounder,IPL_T20_LSG,1,,,,,1,4,44,11
PLY_0763,Allrounder,IPL_T20_RCB,1,,,,,1,2,20,10
PLY_0767,Bowler,IPL_T20_DC,1,,,,,1,4,28,7
PLY_0767,Bowler,IPL_T20_KKR,1,,,,,3,3.4,10.33,8.45
PLY_0767,Bowler,IPL_T20_LSG,1,,,,,2,4,14,7
PLY_0767,Bowler,IPL_T20_MI,2,,,,,3,7,23,9.86
PLY_0767,Bowler,IPL_T20_PBKS,1,,,,,2,4,22.5,11.25
PLY_0767,Bowler,IPL_T20_RCB,1,,,,,2,4,18.5,9.25
PLY_0771,Bowler,IPL_T20_CSK,1,,,,,0,3,,9
PLY_0771,Bowler,IPL_T20_DC,2,,,,,3,7,24,10.29
PLY_0771,Bowler,IPL_T20_GT,2,,,,,1,8,75,9.38
PLY_0771,Bowler,IPL_T20_KKR,1,,,,,1,3,25,8.33
PLY_0771,Bowler,IPL_T20_LSG,1,,,,,0,2,,11
PLY_0771,Bowler,IPL_T20_MI,2,,,,,1,7,71,10.14
PLY_0771,Bowler,IPL_T20_PBKS,1,,,,,0,4,,10.25
