player_id,player_name,from_team_id,to_team_id,season
PLY_0001,AB de Villiers,,IPL_T20_DC,2007
PLY_0001,AB de Villiers,IPL_T20_DC,IPL_T20_RCB,2011
PLY_0003,Aaron Finch,,IPL_T20_RR,2009
PLY_0003,Aaron Finch,IPL_T20_RR,IPL_T20_DC,2011
PLY_0003,Aaron Finch,IPL_T20_DC,IPL_T20_PW,2013
PLY_0003,Aaron Finch,IPL_T20_PW,IPL_T20_SRH,2014
PLY_0003,Aaron Finch,IPL_T20_SRH,IPL_T20_MI,2015
PLY_0003,Aaron Finch,IPL_T20_MI,IPL_T20_GL,2016
PLY_0003,Aaron Finch,IPL_T20_GL,IPL_T20_PBKS,2018
PLY_0003,Aaron Finch,IPL_T20_PBKS,IPL_T20_RCB,2020
PLY_0003,Aaron Finch,IPL_T20_RCB,IPL_T20_KKR,2022
PLY_0004,Abdul Basith,,IPL_T20_RR,2023
PLY_0005,Abdul Samad,,IPL_T20_SRH,2020
PLY_0005,Abdul Samad,IPL_T20_SRH,IPL_T20_LSG,2025
PLY_0007,Abhijeet Tomar,,IPL_T20_KKR,2022
PLY_0008,Abhimanyu Mithun,,IPL_T20_RCB,2009
PLY_0008,Abhimanyu Mithun,IPL_T20_RCB,IPL_T20_MI,2015
PLY_0008,Abhimanyu Mithun,IPL_T20_MI,IPL_T20_SRH,2016
PLY_0009,Abhinav Manohar,,IPL_T20_GT,2022
PLY_0009,Abhinav Manohar,IPL_T20_GT,IPL_T20_SRH,2025
PLY_0012,Abhishek Nayar,,IPL_T20_MI,2007
PLY_0012,Abhishek Nayar,IPL_T20_MI,IPL_T20_PBKS,2011
PLY_0012,Abhishek Nayar,IPL_T20_PBKS,IPL_T20_PW,2013
PLY_0012,Abhishek Nayar,IPL_T20_PW,IPL_T20_RR,2014
PLY_0014,Abhishek Sharma,,IPL_T20_DC,2018
PLY_0014,Abhishek Sharma,IPL_T20_DC,IPL_T20_SRH,2019
PLY_0015,Abishek Porel,,IPL_T20_DC,2023
PLY_0016,Abu Nechim,,IPL_T20_RCB,2015
PLY_0018,Adam Milne,,IPL_T20_RCB,2016
PLY_0018,Adam Milne,IPL_T20_RCB,IPL_T20_MI,2018
PLY_0018,Adam Milne,IPL_T20_MI,IPL_T20_CSK,2022
PLY_0018,Adam Milne,IPL_T20_CSK,IPL_T20_RR,2026
PLY_0020,Adam Zampa,,IPL_T20_RPS,2016
PLY_0020,Adam Zampa,IPL_T20_RPS,IPL_T20_RCB,2020
PLY_0020,Adam Zampa,IPL_T20_RCB,IPL_T20_RR,2023
PLY_0020,Adam Zampa,IPL_T20_RR,IPL_T20_SRH,2025
PLY_0021,Adil Rashid,,IPL_T20_PBKS,2021
PLY_0021,Adil Rashid,IPL_T20_PBKS,IPL_T20_SRH,2023
PLY_0023,Aditya Tare,,IPL_T20_MI,2009
PLY_0023,Aditya Tare,IPL_T20_MI,IPL_T20_SRH,2016
PLY_0023,Aditya Tare,IPL_T20_SRH,IPL_T20_DC,2017
PLY_0023,Aditya Tare,IPL_T20_DC,IPL_T20_MI,2018
PLY_0025,Aiden Blizzard,,IPL_T20_MI,2011
PLY_0026,Aiden Markram,,IPL_T20_PBKS,2021
PLY_0026,Aiden Markram,IPL_T20_PBKS,IPL_T20_SRH,2022
PLY_0026,Aiden Markram,IPL_T20_SRH,IPL_T20_LSG,2025
PLY_0028,Ajinkya Rahane,,IPL_T20_MI,2007
PLY_0028,Ajinkya Rahane,IPL_T20_MI,IPL_T20_RR,2011
PLY_0028,Ajinkya Rahane,IPL_T20_RR,IPL_T20_RPS,2016
PLY_0028,Ajinkya Rahane,IPL_T20_RPS,IPL_T20_RR,2018
PLY_0028,Ajinkya Rahane,IPL_T20_RR,IPL_T20_DC,2020
PLY_0028,Ajinkya Rahane,IPL_T20_DC,IPL_T20_KKR,2022
PLY_0028,Ajinkya Rahane,IPL_T20_KKR,IPL_T20_CSK,2023
PLY_0028,Ajinkya Rahane,IPL_T20_CSK,IPL_T20_KKR,2025
PLY_0031,Akash Deep,,IPL_T20_RCB,2021
PLY_0031,Akash Deep,IPL_T20_RCB,IPL_T20_LSG,2025
PLY_0032,Akash Madhwal,,IPL_T20_MI,2023
PLY_0032,Akash Madhwal,IPL_T20_MI,IPL_T20_RR,2025
PLY_0033,Akeal Hosein,,IPL_T20_SRH,2023
PLY_0033,Akeal Hosein,IPL_T20_SRH,IPL_T20_CSK,2026
PLY_0034,Akila Dananjaya,,IPL_T20_MI,2018
PLY_0036,Akshdeep Nath,,IPL_T20_GL,2016
PLY_0036,Akshdeep Nath,IPL_T20_GL,IPL_T20_PBKS,2018
PLY_0036,Akshdeep Nath,IPL_T20_PBKS,IPL_T20_RCB,2019
PLY_0037,Albie Morkel,,IPL_T20_DC,2015
PLY_0037,Albie Morkel,IPL_T20_DC,IPL_T20_RPS,2016
PLY_0038,Alex Carey,,IPL_T20_DC,2020
PLY_0039,Alex Hales,,IPL_T20_MI,2015
PLY_0039,Alex Hales,IPL_T20_MI,IPL_T20_SRH,2018
PLY_0042,Alzarri Joseph,,IPL_T20_MI,2019
PLY_0042,Alzarri Joseph,IPL_T20_MI,IPL_T20_GT,2022
PLY_0042,Alzarri Joseph,IPL_T20_GT,IPL_T20_RCB,2024
PLY_0043,Aman Khan,,IPL_T20_RR,2009
PLY_0043,Aman Khan,IPL_T20_RR,IPL_T20_PW,2011
PLY_0043,Aman Khan,IPL_T20_PW,IPL_T20_KKR,2022
PLY_0043,Aman Khan,IPL_T20_KKR,IPL_T20_DC,2023
PLY_0043,Aman Khan,IPL_T20_DC,IPL_T20_CSK,2026
PLY_0044,Ambati Rayudu,,IPL_T20_MI,2009
PLY_0044,Ambati Rayudu,IPL_T20_MI,IPL_T20_CSK,2018
PLY_0045,Amit Mishra,,IPL_T20_DC,2007
PLY_0045,Amit Mishra,IPL_T20_DC,IPL_T20_SRH,2011
PLY_0045,Amit Mishra,IPL_T20_SRH,IPL_T20_DC,2015
PLY_0045,Amit Mishra,IPL_T20_DC,IPL_T20_GL,2016
PLY_0045,Amit Mishra,IPL_T20_GL,IPL_T20_DC,2017
PLY_0045,Amit Mishra,IPL_T20_DC,IPL_T20_LSG,2023
PLY_0049,Andre Russell,,IPL_T20_DC,2012
PLY_0049,Andre Russell,IPL_T20_DC,IPL_T20_KKR,2014
PLY_0053,Andrew Tye,,IPL_T20_CSK,2015
PLY_0053,Andrew Tye,IPL_T20_CSK,IPL_T20_GL,2016
PLY_0053,Andrew Tye,IPL_T20_GL,IPL_T20_PBKS,2018
PLY_0053,Andrew Tye,IPL_T20_PBKS,IPL_T20_RR,2020
PLY_0053,Andrew Tye,IPL_T20_RR,IPL_T20_LSG,2022
PLY_0054,Angelo Mathews,,IPL_T20_KKR,2009
PLY_0054,Angelo Mathews,IPL_T20_KKR,IPL_T20_PW,2012
PLY_0054,Angelo Mathews,IPL_T20_PW,IPL_T20_DC,2015
PLY_0055,Angkrish Raghuvanshi,,IPL_T20_KKR,2024
PLY_0056,Aniket Choudhary,,IPL_T20_RCB,2017
PLY_0057,Aniket Verma,,IPL_T20_SRH,2025
PLY_0061,Ankit Bawne,,IPL_T20_DC,2017
PLY_0062,Ankit Rajpoot,,IPL_T20_CSK,2013
PLY_0062,Ankit Rajpoot,IPL_T20_CSK,IPL_T20_KKR,2016
PLY_0062,Ankit Rajpoot,IPL_T20_KKR,IPL_T20_PBKS,2018
PLY_0062,Ankit Rajpoot,IPL_T20_PBKS,IPL_T20_RR,2020
PLY_0062,Ankit Rajpoot,IPL_T20_RR,IPL_T20_LSG,2022
PLY_0063,Ankit Sharma,,IPL_T20_SRH,2012
PLY_0063,Ankit Sharma,IPL_T20_SRH,IPL_T20_RR,2014
PLY_0063,Ankit Sharma,IPL_T20_RR,IPL_T20_RPS,2016
PLY_0063,Ankit Sharma,IPL_T20_RPS,IPL_T20_RR,2018
PLY_0064,Ankit Soni,,IPL_T20_GL,2017
PLY_0065,Anmolpreet Singh,,IPL_T20_MI,2019
PLY_0065,Anmolpreet Singh,IPL_T20_MI,IPL_T20_SRH,2023
PLY_0066,Anrich Nortje,,IPL_T20_KKR,2019
PLY_0066,Anrich Nortje,IPL_T20_KKR,IPL_T20_DC,2020
PLY_0066,Anrich Nortje,IPL_T20_DC,IPL_T20_KKR,2025
PLY_0066,Anrich Nortje,IPL_T20_KKR,IPL_T20_LSG,2026
PLY_0067,Anshul Kamboj,,IPL_T20_MI,2024
PLY_0067,Anshul Kamboj,IPL_T20_MI,IPL_T20_CSK,2025
PLY_0068,Anuj Rawat,,IPL_T20_RR,2020
PLY_0068,Anuj Rawat,IPL_T20_RR,IPL_T20_RCB,2022
PLY_0068,Anuj Rawat,IPL_T20_RCB,IPL_T20_GT,2025
PLY_0069,Anukul Roy,,IPL_T20_MI,2018
PLY_0069,Anukul Roy,IPL_T20_MI,IPL_T20_KKR,2022
PLY_0070,Anureet Singh,,IPL_T20_SRH,2009
PLY_0070,Anureet Singh,IPL_T20_SRH,IPL_T20_PBKS,2015
PLY_0070,Anureet Singh,IPL_T20_PBKS,IPL_T20_RR,2018
PLY_0073,Arjun Tendulkar,,IPL_T20_MI,2022
PLY_0073,Arjun Tendulkar,IPL_T20_MI,IPL_T20_LSG,2026
PLY_0075,Arshad Khan,,IPL_T20_MI,2023
PLY_0075,Arshad Khan,IPL_T20_MI,IPL_T20_LSG,2024
PLY_0075,Arshad Khan,IPL_T20_LSG,IPL_T20_GT,2025
PLY_0076,Arshdeep Singh,,IPL_T20_PBKS,2019
PLY_0077,Arshin Atul Kulkarni,,IPL_T20_LSG,2024
PLY_0080,Ashish Nehra,,IPL_T20_MI,2007
PLY_0080,Ashish Nehra,IPL_T20_MI,IPL_T20_DC,2009
PLY_0080,Ashish Nehra,IPL_T20_DC,IPL_T20_PW,2012
PLY_0080,Ashish Nehra,IPL_T20_PW,IPL_T20_DC,2013
PLY_0080,Ashish Nehra,IPL_T20_DC,IPL_T20_CSK,2014
PLY_0080,Ashish Nehra,IPL_T20_CSK,IPL_T20_SRH,2016
PLY_0081,Ashish Reddy,,IPL_T20_SRH,2012
PLY_0083,Ashok Dinda,,IPL_T20_KKR,2007
PLY_0083,Ashok Dinda,IPL_T20_KKR,IPL_T20_DC,2011
PLY_0083,Ashok Dinda,IPL_T20_DC,IPL_T20_PW,2012
PLY_0083,Ashok Dinda,IPL_T20_PW,IPL_T20_RCB,2014
PLY_0083,Ashok Dinda,IPL_T20_RCB,IPL_T20_RPS,2016
PLY_0085,Ashton Turner,,IPL_T20_RR,2019
PLY_0085,Ashton Turner,IPL_T20_RR,IPL_T20_LSG,2024
PLY_0086,Ashutosh Sharma,,IPL_T20_PBKS,2024
PLY_0086,Ashutosh Sharma,IPL_T20_PBKS,IPL_T20_DC,2025
PLY_0087,Atharva Taide,,IPL_T20_PBKS,2022
PLY_0087,Atharva Taide,IPL_T20_PBKS,IPL_T20_SRH,2025
PLY_0088,Avesh Khan,,IPL_T20_RCB,2017
PLY_0088,Avesh Khan,IPL_T20_RCB,IPL_T20_DC,2018
PLY_0088,Avesh Khan,IPL_T20_DC,IPL_T20_LSG,2022
PLY_0088,Avesh Khan,IPL_T20_LSG,IPL_T20_RR,2024
PLY_0088,Avesh Khan,IPL_T20_RR,IPL_T20_LSG,2025
PLY_0089,Axar Patel,,IPL_T20_PBKS,2014
PLY_0089,Axar Patel,IPL_T20_PBKS,IPL_T20_DC,2019
PLY_0090,Ayush Badoni,,IPL_T20_LSG,2022
PLY_0091,Ayush Mhatre,,IPL_T20_CSK,2025
PLY_0093,Azhar Mahmood,,IPL_T20_PBKS,2012
PLY_0093,Azhar Mahmood,IPL_T20_PBKS,IPL_T20_KKR,2015
PLY_0094,Azmatullah Omarzai,,IPL_T20_GT,2024
PLY_0094,Azmatullah Omarzai,IPL_T20_GT,IPL_T20_PBKS,2025
PLY_0095,B Indrajith,,IPL_T20_KKR,2022
PLY_0096,B R Sharath,,IPL_T20_GT,2024
PLY_0098,Barinder Sran,,IPL_T20_RR,2015
PLY_0098,Barinder Sran,IPL_T20_RR,IPL_T20_SRH,2016
PLY_0098,Barinder Sran,IPL_T20_SRH,IPL_T20_PBKS,2018
PLY_0098,Barinder Sran,IPL_T20_PBKS,IPL_T20_MI,2019
PLY_0099,Basil Thampi,,IPL_T20_GL,2017
PLY_0099,Basil Thampi,IPL_T20_GL,IPL_T20_SRH,2018
PLY_0099,Basil Thampi,IPL_T20_SRH,IPL_T20_MI,2022
PLY_0100,Ben Cutting,,IPL_T20_RR,2014
PLY_0100,Ben Cutting,IPL_T20_RR,IPL_T20_SRH,2016
PLY_0100,Ben Cutting,IPL_T20_SRH,IPL_T20_MI,2018
PLY_0100,Ben Cutting,IPL_T20_MI,IPL_T20_KKR,2021
PLY_0102,Ben Laughlin,,IPL_T20_CSK,2013
PLY_0102,Ben Laughlin,IPL_T20_CSK,IPL_T20_SRH,2017
PLY_0102,Ben Laughlin,IPL_T20_SRH,IPL_T20_RR,2018
PLY_0104,Ben Stokes,,IPL_T20_RPS,2017
PLY_0104,Ben Stokes,IPL_T20_RPS,IPL_T20_RR,2018
PLY_0104,Ben Stokes,IPL_T20_RR,IPL_T20_CSK,2023
PLY_0105,Beuran Hendricks,,IPL_T20_PBKS,2014
PLY_0105,Beuran Hendricks,IPL_T20_PBKS,IPL_T20_MI,2019
PLY_0106,Bhanuka Rajapaksa,,IPL_T20_PBKS,2022
PLY_0109,Bhuvneshwar Kumar,,IPL_T20_PW,2011
PLY_0109,Bhuvneshwar Kumar,IPL_T20_PW,IPL_T20_SRH,2014
PLY_0109,Bhuvneshwar Kumar,IPL_T20_SRH,IPL_T20_RCB,2025
PLY_0110,Billy Stanlake,,IPL_T20_RCB,2017
PLY_0110,Billy Stanlake,IPL_T20_RCB,IPL_T20_SRH,2018
PLY_0112,Bipul Sharma,,IPL_T20_PBKS,2009
PLY_0112,Bipul Sharma,IPL_T20_PBKS,IPL_T20_SRH,2015
PLY_0116,Brad Hogg,,IPL_T20_KKR,2015
PLY_0117,Brendon McCullum,,IPL_T20_KKR,2007
PLY_0117,Brendon McCullum,IPL_T20_KKR,IPL_T20_KTK,2011
PLY_0117,Brendon McCullum,IPL_T20_KTK,IPL_T20_KKR,2012
PLY_0117,Brendon McCullum,IPL_T20_KKR,IPL_T20_CSK,2014
PLY_0117,Brendon McCullum,IPL_T20_CSK,IPL_T20_GL,2016
PLY_0117,Brendon McCullum,IPL_T20_GL,IPL_T20_RCB,2018
PLY_0120,Cameron Green,,IPL_T20_KKR,2020
PLY_0120,Cameron Green,IPL_T20_KKR,IPL_T20_MI,2023
PLY_0120,Cameron Green,IPL_T20_MI,IPL_T20_RCB,2024
PLY_0120,Cameron Green,IPL_T20_RCB,IPL_T20_KKR,2026
PLY_0122,Carlos Brathwaite,,IPL_T20_DC,2016
PLY_0122,Carlos Brathwaite,IPL_T20_DC,IPL_T20_SRH,2018
PLY_0122,Carlos Brathwaite,IPL_T20_SRH,IPL_T20_KKR,2019
PLY_0127,Chetan Sakariya,,IPL_T20_RR,2021
PLY_0127,Chetan Sakariya,IPL_T20_RR,IPL_T20_DC,2022
PLY_0127,Chetan Sakariya,IPL_T20_DC,IPL_T20_KKR,2024
PLY_0129,Cheteshwar Pujara,,IPL_T20_KKR,2009
PLY_0129,Cheteshwar Pujara,IPL_T20_KKR,IPL_T20_RCB,2011
PLY_0129,Cheteshwar Pujara,IPL_T20_RCB,IPL_T20_PBKS,2014
PLY_0129,Cheteshwar Pujara,IPL_T20_PBKS,IPL_T20_CSK,2021
PLY_0130,Chidhambaram Gautam,,IPL_T20_DC,2013
PLY_0130,Chidhambaram Gautam,IPL_T20_DC,IPL_T20_MI,2014
PLY_0130,Chidhambaram Gautam,IPL_T20_MI,IPL_T20_DC,2015
PLY_0131,Chris Gayle,,IPL_T20_KKR,2009
PLY_0131,Chris Gayle,IPL_T20_KKR,IPL_T20_RCB,2011
PLY_0131,Chris Gayle,IPL_T20_RCB,IPL_T20_PBKS,2018
PLY_0132,Chris Jordan,,IPL_T20_RCB,2016
PLY_0132,Chris Jordan,IPL_T20_RCB,IPL_T20_SRH,2017
PLY_0132,Chris Jordan,IPL_T20_SRH,IPL_T20_PBKS,2020
PLY_0132,Chris Jordan,IPL_T20_PBKS,IPL_T20_CSK,2022
PLY_0132,Chris Jordan,IPL_T20_CSK,IPL_T20_MI,2023
PLY_0133,Chris Lynn,,IPL_T20_SRH,2012
PLY_0133,Chris Lynn,IPL_T20_SRH,IPL_T20_KKR,2014
PLY_0133,Chris Lynn,IPL_T20_KKR,IPL_T20_MI,2020
PLY_0134,Chris Morris,,IPL_T20_CSK,2013
PLY_0134,Chris Morris,IPL_T20_CSK,IPL_T20_RR,2015
PLY_0134,Chris Morris,IPL_T20_RR,IPL_T20_DC,2016
PLY_0134,Chris Morris,IPL_T20_DC,IPL_T20_RCB,2020
PLY_0134,Chris Morris,IPL_T20_RCB,IPL_T20_RR,2021
PLY_0135,Chris Woakes,,IPL_T20_KKR,2017
PLY_0135,Chris Woakes,IPL_T20_KKR,IPL_T20_RCB,2018
PLY_0135,Chris Woakes,IPL_T20_RCB,IPL_T20_DC,2021
PLY_0135,Chris Woakes,IPL_T20_DC,IPL_T20_PBKS,2024
PLY_0137,Colin Ingram,,IPL_T20_DC,2011
PLY_0138,Colin Munro,,IPL_T20_MI,2015
PLY_0138,Colin Munro,IPL_T20_MI,IPL_T20_KKR,2016
PLY_0138,Colin Munro,IPL_T20_KKR,IPL_T20_DC,2018
PLY_0139,Colin de Grandhomme,,IPL_T20_KKR,2017
PLY_0139,Colin de Grandhomme,IPL_T20_KKR,IPL_T20_RCB,2018
PLY_0140,Corbin Bosch,,IPL_T20_RR,2022
PLY_0140,Corbin Bosch,IPL_T20_RR,IPL_T20_MI,2025
PLY_0141,Corey Anderson,,IPL_T20_MI,2014
PLY_0141,Corey Anderson,IPL_T20_MI,IPL_T20_DC,2017
PLY_0141,Corey Anderson,IPL_T20_DC,IPL_T20_RCB,2018
PLY_0142,D'Arcy Short,,IPL_T20_RR,2018
PLY_0143,Dale Steyn,,IPL_T20_RCB,2007
PLY_0143,Dale Steyn,IPL_T20_RCB,IPL_T20_SRH,2011
PLY_0143,Dale Steyn,IPL_T20_SRH,IPL_T20_GL,2016
PLY_0143,Dale Steyn,IPL_T20_GL,IPL_T20_RCB,2019
PLY_0145,Dan Christian,,IPL_T20_SRH,2011
PLY_0145,Dan Christian,IPL_T20_SRH,IPL_T20_RCB,2013
PLY_0145,Dan Christian,IPL_T20_RCB,IPL_T20_RPS,2017
PLY_0145,Dan Christian,IPL_T20_RPS,IPL_T20_DC,2018
PLY_0145,Dan Christian,IPL_T20_DC,IPL_T20_RCB,2021
PLY_0147,Daniel Sams,,IPL_T20_DC,2020
PLY_0147,Daniel Sams,IPL_T20_DC,IPL_T20_RCB,2021
PLY_0147,Daniel Sams,IPL_T20_RCB,IPL_T20_MI,2022
PLY_0147,Daniel Sams,IPL_T20_MI,IPL_T20_LSG,2023
PLY_0149,Darren Bravo,,IPL_T20_KKR,2017
PLY_0151,Darren Sammy,,IPL_T20_SRH,2013
PLY_0151,Darren Sammy,IPL_T20_SRH,IPL_T20_RCB,2015
PLY_0151,Darren Sammy,IPL_T20_RCB,IPL_T20_PBKS,2017
PLY_0152,Darshan Nalkande,,IPL_T20_PBKS,2019
PLY_0152,Darshan Nalkande,IPL_T20_PBKS,IPL_T20_GT,2022
PLY_0152,Darshan Nalkande,IPL_T20_GT,IPL_T20_DC,2025
PLY_0153,Daryl Mitchell,,IPL_T20_RR,2022
PLY_0153,Daryl Mitchell,IPL_T20_RR,IPL_T20_CSK,2024
PLY_0154,Dasun Shanaka,,IPL_T20_GT,2023
PLY_0154,Dasun Shanaka,IPL_T20_GT,IPL_T20_RR,2026
PLY_0156,David Miller,,IPL_T20_PBKS,2012
PLY_0156,David Miller,IPL_T20_PBKS,IPL_T20_RR,2020
PLY_0156,David Miller,IPL_T20_RR,IPL_T20_GT,2022
PLY_0156,David Miller,IPL_T20_GT,IPL_T20_LSG,2025
PLY_0156,David Miller,IPL_T20_LSG,IPL_T20_DC,2026
PLY_0157,David Warner,,IPL_T20_DC,2009
PLY_0157,David Warner,IPL_T20_DC,IPL_T20_SRH,2014
PLY_0157,David Warner,IPL_T20_SRH,IPL_T20_DC,2022
PLY_0158,David Wiese,,IPL_T20_RCB,2015
PLY_0158,David Wiese,IPL_T20_RCB,IPL_T20_KKR,2023
PLY_0159,David Willey,,IPL_T20_CSK,2018
PLY_0159,David Willey,IPL_T20_CSK,IPL_T20_RCB,2022
PLY_0161,Dawid Malan,,IPL_T20_PBKS,2021
PLY_0163,Deepak Chahar,,IPL_T20_RPS,2016
PLY_0163,Deepak Chahar,IPL_T20_RPS,IPL_T20_CSK,2018
PLY_0163,Deepak Chahar,IPL_T20_CSK,IPL_T20_MI,2025
PLY_0164,Deepak Hooda,,IPL_T20_RR,2015
PLY_0164,Deepak Hooda,IPL_T20_RR,IPL_T20_SRH,2016
PLY_0164,Deepak Hooda,IPL_T20_SRH,IPL_T20_PBKS,2020
PLY_0164,Deepak Hooda,IPL_T20_PBKS,IPL_T20_LSG,2022
PLY_0164,Deepak Hooda,IPL_T20_LSG,IPL_T20_CSK,2025
PLY_0165,Devdutt Padikkal,,IPL_T20_RCB,2019
PLY_0165,Devdutt Padikkal,IPL_T20_RCB,IPL_T20_RR,2022
PLY_0165,Devdutt Padikkal,IPL_T20_RR,IPL_T20_LSG,2024
PLY_0165,Devdutt Padikkal,IPL_T20_LSG,IPL_T20_RCB,2025
PLY_0166,Devon Conway,,IPL_T20_CSK,2022
PLY_0168,Dewald Brevis,,IPL_T20_MI,2022
PLY_0168,Dewald Brevis,IPL_T20_MI,IPL_T20_CSK,2025
PLY_0169,Dhawal Kulkarni,,IPL_T20_MI,2007
PLY_0169,Dhawal Kulkarni,IPL_T20_MI,IPL_T20_RR,2014
PLY_0169,Dhawal Kulkarni,IPL_T20_RR,IPL_T20_GL,2016
PLY_0169,Dhawal Kulkarni,IPL_T20_GL,IPL_T20_RR,2018
PLY_0169,Dhawal Kulkarni,IPL_T20_RR,IPL_T20_MI,2020
PLY_0170,Dhruv Jurel,,IPL_T20_RR,2022
PLY_0171,Dhruv Shorey,,IPL_T20_CSK,2018
PLY_0176,Dinesh Karthik,,IPL_T20_RCB,2015
PLY_0176,Dinesh Karthik,IPL_T20_RCB,IPL_T20_GL,2016
PLY_0176,Dinesh Karthik,IPL_T20_GL,IPL_T20_KKR,2018
PLY_0176,Dinesh Karthik,IPL_T20_KKR,IPL_T20_RCB,2022
PLY_0177,Dinesh Salunkhe,,IPL_T20_RR,2007
PLY_0179,Dishant Yagnik,,IPL_T20_RR,2011
PLY_0183,Donovan Ferreira,,IPL_T20_RR,2023
PLY_0183,Donovan Ferreira,IPL_T20_RR,IPL_T20_DC,2025
PLY_0183,Donovan Ferreira,IPL_T20_DC,IPL_T20_RR,2026
PLY_0186,Dushmantha Chameera,,IPL_T20_RR,2018
PLY_0186,Dushmantha Chameera,IPL_T20_RR,IPL_T20_RCB,2021
PLY_0186,Dushmantha Chameera,IPL_T20_RCB,IPL_T20_LSG,2022
PLY_0186,Dushmantha Chameera,IPL_T20_LSG,IPL_T20_KKR,2024
PLY_0186,Dushmantha Chameera,IPL_T20_KKR,IPL_T20_DC,2025
PLY_0187,Dwaine Pretorius,,IPL_T20_CSK,2022
PLY_0189,Dwayne Bravo,,IPL_T20_MI,2007
PLY_0189,Dwayne Bravo,IPL_T20_MI,IPL_T20_CSK,2011
PLY_0189,Dwayne Bravo,IPL_T20_CSK,IPL_T20_GL,2016
PLY_0189,Dwayne Bravo,IPL_T20_GL,IPL_T20_KKR,2017
PLY_0189,Dwayne Bravo,IPL_T20_KKR,IPL_T20_CSK,2018
PLY_0190,Dwayne Smith,,IPL_T20_MI,2007
PLY_0190,Dwayne Smith,IPL_T20_MI,IPL_T20_SRH,2009
PLY_0190,Dwayne Smith,IPL_T20_SRH,IPL_T20_MI,2012
PLY_0190,Dwayne Smith,IPL_T20_MI,IPL_T20_CSK,2014
PLY_0190,Dwayne Smith,IPL_T20_CSK,IPL_T20_GL,2016
PLY_0191,Eklavya Dwivedi,,IPL_T20_CSK,2015
PLY_0191,Eklavya Dwivedi,IPL_T20_CSK,IPL_T20_GL,2016
PLY_0191,Eklavya Dwivedi,IPL_T20_GL,IPL_T20_SRH,2017
PLY_0192,Eoin Morgan,,IPL_T20_RCB,2009
PLY_0192,Eoin Morgan,IPL_T20_RCB,IPL_T20_KKR,2011
PLY_0192,Eoin Morgan,IPL_T20_KKR,IPL_T20_SRH,2015
PLY_0192,Eoin Morgan,IPL_T20_SRH,IPL_T20_PBKS,2017
PLY_0192,Eoin Morgan,IPL_T20_PBKS,IPL_T20_KKR,2020
PLY_0193,Evin Lewis,,IPL_T20_MI,2018
PLY_0193,Evin Lewis,IPL_T20_MI,IPL_T20_RR,2021
PLY_0193,Evin Lewis,IPL_T20_RR,IPL_T20_LSG,2022
PLY_0194,Fabian Allen,,IPL_T20_SRH,2020
PLY_0194,Fabian Allen,IPL_T20_SRH,IPL_T20_PBKS,2021
PLY_0194,Fabian Allen,IPL_T20_PBKS,IPL_T20_MI,2022
PLY_0196,Faf du Plessis,,IPL_T20_CSK,2012
PLY_0196,Faf du Plessis,IPL_T20_CSK,IPL_T20_RPS,2016
PLY_0196,Faf du Plessis,IPL_T20_RPS,IPL_T20_CSK,2018
PLY_0196,Faf du Plessis,IPL_T20_CSK,IPL_T20_RCB,2022
PLY_0196,Faf du Plessis,IPL_T20_RCB,IPL_T20_DC,2025
PLY_0198,Farhaan Behardien,,IPL_T20_PBKS,2016
PLY_0199,Fazalhaq Farooqi,,IPL_T20_SRH,2022
PLY_0199,Fazalhaq Farooqi,IPL_T20_SRH,IPL_T20_RR,2025
PLY_0200,Gautam Gambhir,,IPL_T20_DC,2007
PLY_0200,Gautam Gambhir,IPL_T20_DC,IPL_T20_KKR,2011
PLY_0200,Gautam Gambhir,IPL_T20_KKR,IPL_T20_DC,2018
PLY_0201,George Bailey,,IPL_T20_CSK,2009
PLY_0201,George Bailey,IPL_T20_CSK,IPL_T20_PBKS,2014
PLY_0201,George Bailey,IPL_T20_PBKS,IPL_T20_RPS,2016
PLY_0202,George Garton,,IPL_T20_RCB,2021
PLY_0203,Gerald Coetzee,,IPL_T20_RR,2021
PLY_0203,Gerald Coetzee,IPL_T20_RR,IPL_T20_MI,2024
PLY_0203,Gerald Coetzee,IPL_T20_MI,IPL_T20_GT,2025
PLY_0204,Glenn Maxwell,,IPL_T20_DC,2012
PLY_0204,Glenn Maxwell,IPL_T20_DC,IPL_T20_MI,2013
PLY_0204,Glenn Maxwell,IPL_T20_MI,IPL_T20_PBKS,2014
PLY_0204,Glenn Maxwell,IPL_T20_PBKS,IPL_T20_DC,2018
PLY_0204,Glenn Maxwell,IPL_T20_DC,IPL_T20_PBKS,2020
PLY_0204,Glenn Maxwell,IPL_T20_PBKS,IPL_T20_RCB,2021
PLY_0204,Glenn Maxwell,IPL_T20_RCB,IPL_T20_PBKS,2025
PLY_0206,Glenn Phillips,,IPL_T20_RR,2021
PLY_0206,Glenn Phillips,IPL_T20_RR,IPL_T20_SRH,2022
PLY_0206,Glenn Phillips,IPL_T20_SRH,IPL_T20_GT,2026
PLY_0212,Hanuma Vihari,,IPL_T20_SRH,2015
PLY_0212,Hanuma Vihari,IPL_T20_SRH,IPL_T20_DC,2019
PLY_0213,Harbhajan Singh,,IPL_T20_MI,2007
PLY_0213,Harbhajan Singh,IPL_T20_MI,IPL_T20_CSK,2018
PLY_0213,Harbhajan Singh,IPL_T20_CSK,IPL_T20_KKR,2021
